segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
717,P335597,Obv,saa06,490,30,"[40, 195, 153, 255]","[40, 184, 153, 244]"
717,P335597,Obv,saa06,558,179,"[138, 199, 218, 246]","[138, 188, 218, 235]"
717,P335597,Obv,saa06,552,13,"[210, 201, 268, 248]","[210, 190, 268, 237]"
717,P335597,Obv,saa06,748,14,"[258, 203, 288, 250]","[258, 192, 288, 239]"
717,P335597,Obv,saa06,113,31,"[281, 208, 342, 249]","[281, 197, 342, 238]"
717,P335597,Obv,saa06,98,41,"[105, 240, 179, 287]","[105, 229, 179, 276]"
717,P335597,Obv,saa06,16,73,"[209, 240, 295, 297]","[209, 229, 295, 286]"
717,P335597,Obv,saa06,464,113,"[284, 243, 344, 290]","[284, 232, 344, 279]"
717,P335597,Obv,saa06,514,15,"[33, 241, 116, 290]","[33, 230, 116, 279]"
717,P335597,Obv,saa06,754,56,"[210, 153, 292, 206]","[210, 142, 292, 195]"
717,P335597,Obv,saa06,140,110,"[128, 157, 220, 211]","[128, 146, 220, 200]"
717,P335597,Obv,saa06,92,140,"[37, 159, 101, 208]","[37, 148, 101, 197]"
717,P335597,Obv,saa06,18,210,"[279, 152, 363, 208]","[279, 141, 363, 197]"
717,P335597,Obv,saa06,246,232,"[197, 105, 303, 164]","[197, 94, 303, 153]"
717,P335597,Obv,saa06,747,95,"[154, 101, 211, 159]","[154, 90, 211, 148]"
717,P335597,Obv,saa06,10,26,"[100, 107, 160, 164]","[100, 96, 160, 153]"
717,P335597,Obv,saa06,561,65,"[187, 54, 292, 110]","[187, 43, 292, 99]"
717,P335597,Obv,saa06,631,94,"[259, 58, 304, 116]","[259, 47, 304, 105]"
