segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1051,P335946,Obv,saa06,559,190,"[928, 418, 1011, 495]","[508, 77, 591, 154]"
1051,P335946,Obv,saa06,869,10,"[990, 415, 1056, 492]","[570, 74, 636, 151]"
1051,P335946,Obv,saa06,869,10,"[789, 416, 868, 491]","[369, 75, 448, 150]"
1051,P335946,Obv,saa06,839,11,"[1093, 844, 1152, 921]","[673, 503, 732, 580]"
1051,P335946,Obv,saa06,839,11,"[1057, 486, 1115, 567]","[637, 145, 695, 226]"
1051,P335946,Obv,saa06,748,14,"[653, 501, 719, 588]","[233, 160, 299, 247]"
1051,P335946,Obv,saa06,748,14,"[948, 863, 1018, 936]","[528, 522, 598, 595]"
1051,P335946,Obv,saa06,514,15,"[970, 692, 1072, 780]","[550, 351, 652, 439]"
1051,P335946,Obv,saa06,357,134,"[1034, 412, 1129, 486]","[614, 71, 709, 145]"
1051,P335946,Obv,saa06,131,261,"[1113, 404, 1272, 489]","[693, 63, 852, 148]"
1051,P335946,Obv,saa06,85,23,"[976, 779, 1081, 848]","[556, 438, 661, 507]"
1051,P335946,Obv,saa06,172,89,"[1067, 684, 1151, 761]","[647, 343, 731, 420]"
1051,P335946,Obv,saa06,486,311,"[734, 407, 819, 487]","[314, 66, 399, 146]"
1051,P335946,Obv,saa06,71,193,"[1147, 991, 1247, 1066]","[727, 650, 827, 725]"
1051,P335946,Obv,saa06,599,27,"[1090, 479, 1165, 562]","[670, 138, 745, 221]"
1051,P335946,Obv,saa06,599,27,"[1065, 925, 1143, 998]","[645, 584, 723, 657]"
1051,P335946,Obv,saa06,292,132,"[1175, 467, 1245, 551]","[755, 126, 825, 210]"
1051,P335946,Obv,saa06,98,41,"[775, 490, 858, 564]","[355, 149, 438, 223]"
1051,P335946,Obv,saa06,92,140,"[853, 488, 936, 564]","[433, 147, 516, 223]"
1051,P335946,Obv,saa06,754,56,"[924, 490, 991, 568]","[504, 149, 571, 227]"
1051,P335946,Obv,saa06,380,62,"[697, 499, 778, 575]","[277, 158, 358, 234]"
1051,P335946,Obv,saa06,736,77,"[1135, 842, 1224, 908]","[715, 501, 804, 567]"
1051,P335946,Obv,saa06,884,203,"[842, 417, 941, 492]","[422, 76, 521, 151]"
1051,P335946,Obv,saa06,252,80,"[1209, 835, 1283, 918]","[789, 494, 863, 577]"
1051,P335946,Obv,saa06,646,335,"[840, 683, 978, 791]","[420, 342, 558, 450]"
1051,P335946,Obv,saa06,646,335,"[1068, 759, 1193, 847]","[648, 418, 773, 506]"
1051,P335946,Obv,saa06,807,114,"[907, 785, 992, 861]","[487, 444, 572, 520]"
1051,P335946,Obv,saa06,561,65,"[1009, 854, 1105, 930]","[589, 513, 685, 589]"
1051,P335946,Obv,saa06,164,78,"[977, 487, 1063, 575]","[557, 146, 643, 234]"
1051,P335946,Obv,saa06,385,0,"[638, 408, 744, 488]","[218, 67, 324, 147]"
1051,P335946,Obv,saa06,495,3,"[487, 732, 574, 818]","[67, 391, 154, 477]"
1051,P335946,Obv,saa06,834,54,"[575, 724, 655, 815]","[155, 383, 235, 474]"
1051,P335946,Obv,saa06,599,27,"[759, 706, 849, 811]","[339, 365, 429, 470]"
1051,P335946,Obv,saa06,839,11,"[729, 711, 775, 818]","[309, 370, 355, 477]"
1051,P335946,Obv,saa06,353,212,"[650, 712, 745, 797]","[230, 371, 325, 456]"
1051,P335946,Obv,saa06,140,110,"[804, 795, 915, 875]","[384, 454, 495, 534]"
1051,P335946,Obv,saa06,748,14,"[1185, 759, 1231, 839]","[765, 418, 811, 498]"
1051,P335946,Obv,saa06,839,11,"[1035, 931, 1090, 1012]","[615, 590, 670, 671]"
1051,P335946,Obv,saa06,1,2,"[1141, 937, 1159, 972]","[721, 596, 739, 631]"
1051,P335946,Obv,saa06,71,193,"[1153, 915, 1234, 983]","[733, 574, 814, 642]"
1051,P335946,Obv,saa06,808,38,"[1228, 909, 1283, 973]","[808, 568, 863, 632]"
1051,P335946,Obv,saa06,754,56,"[1259, 1066, 1307, 1127]","[839, 725, 887, 786]"
