segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
62,P335598,Obv,train,495,3,"[584, 620, 694, 698]","[115, 225, 225, 303]"
62,P335598,Obv,train,567,96,"[595, 685, 704, 761]","[126, 290, 235, 366]"
62,P335598,Obv,train,110,4,"[738, 673, 843, 758]","[269, 278, 374, 363]"
62,P335598,Obv,train,252,80,"[692, 678, 744, 761]","[223, 283, 275, 366]"
62,P335598,Obv,train,599,27,"[832, 671, 936, 748]","[363, 276, 467, 353]"
62,P335598,Obv,train,112,17,"[616, 524, 750, 608]","[147, 129, 281, 213]"
62,P335598,Obv,train,252,80,"[745, 528, 793, 605]","[276, 133, 324, 210]"
62,P335598,Obv,train,110,4,"[785, 525, 886, 605]","[316, 130, 417, 210]"
62,P335598,Obv,train,599,27,"[872, 528, 966, 604]","[403, 133, 497, 209]"
62,P335598,Obv,train,358,21,"[957, 524, 1034, 594]","[488, 129, 565, 199]"
62,P335598,Obv,train,469,28,"[849, 607, 943, 684]","[380, 212, 474, 289]"
62,P335598,Obv,train,736,77,"[645, 477, 752, 535]","[176, 82, 283, 140]"
62,P335598,Obv,train,501,130,"[745, 472, 837, 533]","[276, 77, 368, 138]"
62,P335598,Obv,train,754,56,"[830, 475, 901, 533]","[361, 80, 432, 138]"
62,P335598,Obv,train,869,10,"[900, 474, 965, 529]","[431, 79, 496, 134]"
62,P335598,Obv,train,258,183,"[683, 609, 754, 694]","[214, 214, 285, 299]"
62,P335598,Obv,train,111,8,"[745, 620, 857, 683]","[276, 225, 388, 288]"
