segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
20,P336128,Obv,test,839,11,"[449, 112, 489, 154]","[75, 60, 115, 102]"
20,P336128,Obv,test,110,4,"[478, 110, 547, 154]","[104, 58, 173, 102]"
20,P336128,Obv,test,753,81,"[545, 116, 590, 148]","[171, 64, 216, 96]"
20,P336128,Obv,test,252,80,"[590, 117, 650, 151]","[216, 65, 276, 99]"
20,P336128,Obv,test,380,62,"[641, 114, 691, 154]","[267, 62, 317, 102]"
20,P336128,Obv,test,737,100,"[679, 115, 748, 154]","[305, 63, 374, 102]"
20,P336128,Obv,test,252,80,"[736, 117, 797, 153]","[362, 65, 423, 101]"
20,P336128,Obv,test,469,28,"[793, 119, 853, 156]","[419, 67, 479, 104]"
20,P336128,Obv,test,201,277,"[839, 118, 913, 155]","[465, 66, 539, 103]"
20,P336128,Obv,test,498,19,"[903, 121, 969, 161]","[529, 69, 595, 109]"
20,P336128,Obv,test,1,2,"[964, 125, 999, 152]","[590, 73, 625, 100]"
20,P336128,Obv,test,498,19,"[1177, 122, 1239, 163]","[803, 70, 865, 111]"
20,P336128,Obv,test,110,4,"[1237, 123, 1298, 165]","[863, 71, 924, 113]"
20,P336128,Obv,test,561,65,"[1295, 126, 1375, 170]","[921, 74, 1001, 118]"
20,P336128,Obv,test,737,100,"[1371, 128, 1417, 168]","[997, 76, 1043, 116]"
20,P336128,Obv,test,545,0,"[998, 121, 1091, 162]","[624, 69, 717, 110]"
20,P336128,Obv,test,839,11,"[1092, 123, 1131, 163]","[718, 71, 757, 111]"
20,P336128,Obv,test,756,106,"[1128, 119, 1179, 163]","[754, 67, 805, 111]"
20,P336128,Obv,test,466,137,"[447, 153, 545, 200]","[73, 101, 171, 148]"
20,P336128,Obv,test,580,87,"[533, 143, 577, 197]","[159, 91, 203, 145]"
20,P336128,Obv,test,111,8,"[574, 153, 645, 199]","[200, 101, 271, 147]"
20,P336128,Obv,test,132,90,"[638, 154, 705, 204]","[264, 102, 331, 152]"
20,P336128,Obv,test,815,164,"[697, 153, 762, 201]","[323, 101, 388, 149]"
20,P336128,Obv,test,737,100,"[757, 148, 818, 195]","[383, 96, 444, 143]"
20,P336128,Obv,test,252,80,"[816, 155, 883, 193]","[442, 103, 509, 141]"
20,P336128,Obv,test,14,24,"[878, 153, 952, 196]","[504, 101, 578, 144]"
20,P336128,Obv,test,86,48,"[941, 157, 1029, 203]","[567, 105, 655, 151]"
20,P336128,Obv,test,339,192,"[1015, 154, 1119, 201]","[641, 102, 745, 149]"
20,P336128,Obv,test,548,57,"[1124, 162, 1186, 200]","[750, 110, 812, 148]"
20,P336128,Obv,test,737,100,"[1334, 166, 1399, 214]","[960, 114, 1025, 162]"
20,P336128,Obv,test,85,23,"[1183, 161, 1289, 211]","[809, 109, 915, 159]"
20,P336128,Obv,test,24,58,"[456, 199, 549, 251]","[82, 147, 175, 199]"
20,P336128,Obv,test,812,82,"[546, 197, 615, 246]","[172, 145, 241, 194]"
20,P336128,Obv,test,812,82,"[606, 200, 678, 243]","[232, 148, 304, 191]"
20,P336128,Obv,test,464,113,"[672, 198, 720, 243]","[298, 146, 346, 191]"
20,P336128,Obv,test,380,62,"[713, 199, 773, 243]","[339, 147, 399, 191]"
20,P336128,Obv,test,737,100,"[766, 195, 831, 241]","[392, 143, 457, 189]"
20,P336128,Obv,test,252,80,"[824, 193, 900, 241]","[450, 141, 526, 189]"
20,P336128,Obv,test,839,11,"[894, 194, 935, 242]","[520, 142, 561, 190]"
20,P336128,Obv,test,756,106,"[928, 193, 986, 244]","[554, 141, 612, 192]"
20,P336128,Obv,test,71,193,"[984, 201, 1061, 247]","[610, 149, 687, 195]"
20,P336128,Obv,test,599,27,"[1053, 198, 1119, 244]","[679, 146, 745, 192]"
20,P336128,Obv,test,71,193,"[1113, 205, 1182, 245]","[739, 153, 808, 193]"
20,P336128,Obv,test,589,18,"[1177, 202, 1243, 252]","[803, 150, 869, 200]"
20,P336128,Obv,test,358,21,"[1240, 205, 1307, 248]","[866, 153, 933, 196]"
20,P336128,Obv,test,142,76,"[1310, 208, 1379, 247]","[936, 156, 1005, 195]"
20,P336128,Obv,test,839,11,"[452, 248, 495, 297]","[78, 196, 121, 245]"
20,P336128,Obv,test,737,100,"[488, 246, 554, 298]","[114, 194, 180, 246]"
20,P336128,Obv,test,498,19,"[548, 245, 623, 298]","[174, 193, 249, 246]"
20,P336128,Obv,test,89,108,"[619, 241, 708, 290]","[245, 189, 334, 238]"
20,P336128,Obv,test,110,4,"[690, 242, 764, 297]","[316, 190, 390, 245]"
20,P336128,Obv,test,561,65,"[762, 241, 851, 293]","[388, 189, 477, 241]"
20,P336128,Obv,test,808,38,"[845, 242, 905, 292]","[471, 190, 531, 240]"
20,P336128,Obv,test,490,30,"[899, 244, 978, 294]","[525, 192, 604, 242]"
20,P336128,Obv,test,89,108,"[974, 241, 1049, 295]","[600, 189, 675, 243]"
20,P336128,Obv,test,14,24,"[1037, 245, 1102, 296]","[663, 193, 728, 244]"
20,P336128,Obv,test,86,48,"[1088, 243, 1172, 296]","[714, 191, 798, 244]"
20,P336128,Obv,test,339,192,"[1166, 244, 1254, 291]","[792, 192, 880, 239]"
20,P336128,Obv,test,548,57,"[1253, 249, 1299, 293]","[879, 197, 925, 241]"
20,P336128,Obv,test,85,23,"[1293, 243, 1377, 291]","[919, 191, 1003, 239]"
20,P336128,Obv,test,861,220,"[1377, 242, 1412, 294]","[1003, 190, 1038, 242]"
20,P336128,Obv,test,1,2,"[456, 302, 482, 339]","[82, 250, 108, 287]"
20,P336128,Obv,test,596,39,"[478, 289, 530, 346]","[104, 237, 156, 294]"
20,P336128,Obv,test,753,81,"[527, 294, 570, 341]","[153, 242, 196, 289]"
20,P336128,Obv,test,261,160,"[568, 293, 666, 336]","[194, 241, 292, 284]"
20,P336128,Obv,test,580,87,"[651, 285, 723, 341]","[277, 233, 349, 289]"
20,P336128,Obv,test,548,57,"[718, 291, 778, 342]","[344, 239, 404, 290]"
20,P336128,Obv,test,567,96,"[775, 286, 861, 338]","[401, 234, 487, 286]"
20,P336128,Obv,test,661,16,"[846, 284, 877, 335]","[472, 232, 503, 283]"
20,P336128,Obv,test,380,62,"[873, 288, 934, 340]","[499, 236, 560, 288]"
20,P336128,Obv,test,839,11,"[929, 296, 970, 341]","[555, 244, 596, 289]"
20,P336128,Obv,test,737,100,"[960, 291, 1027, 340]","[586, 239, 653, 288]"
20,P336128,Obv,test,498,19,"[1021, 297, 1082, 342]","[647, 245, 708, 290]"
20,P336128,Obv,test,856,111,"[1084, 287, 1142, 340]","[710, 235, 768, 288]"
20,P336128,Obv,test,561,65,"[1139, 288, 1237, 341]","[765, 236, 863, 289]"
20,P336128,Obv,test,24,58,"[1226, 293, 1314, 342]","[852, 241, 940, 290]"
20,P336128,Obv,test,839,11,"[1313, 291, 1349, 342]","[939, 239, 975, 290]"
20,P336128,Obv,test,110,4,"[1345, 288, 1389, 337]","[971, 236, 1015, 285]"
20,P336128,Obv,test,808,38,"[1386, 293, 1423, 342]","[1012, 241, 1049, 290]"
20,P336128,Obv,test,856,111,"[454, 338, 504, 394]","[80, 286, 130, 342]"
20,P336128,Obv,test,561,65,"[508, 338, 603, 387]","[134, 286, 229, 335]"
20,P336128,Obv,test,127,20,"[583, 337, 665, 381]","[209, 285, 291, 329]"
20,P336128,Obv,test,839,11,"[657, 339, 703, 390]","[283, 287, 329, 338]"
20,P336128,Obv,test,110,4,"[703, 336, 757, 386]","[329, 284, 383, 334]"
20,P336128,Obv,test,808,38,"[754, 338, 805, 385]","[380, 286, 431, 333]"
20,P336128,Obv,test,490,30,"[800, 339, 881, 383]","[426, 287, 507, 331]"
20,P336128,Obv,test,856,111,"[881, 332, 937, 388]","[507, 280, 563, 336]"
20,P336128,Obv,test,736,77,"[943, 335, 1031, 381]","[569, 283, 657, 329]"
20,P336128,Obv,test,856,111,"[1051, 339, 1116, 393]","[677, 287, 742, 341]"
20,P336128,Obv,test,358,21,"[1126, 335, 1200, 381]","[752, 283, 826, 329]"
20,P336128,Obv,test,142,76,"[1210, 341, 1289, 386]","[836, 289, 915, 334]"
20,P336128,Obv,test,252,80,"[1305, 338, 1396, 375]","[931, 286, 1022, 323]"
20,P336128,Obv,test,1,2,"[453, 399, 480, 427]","[79, 347, 106, 375]"
20,P336128,Obv,test,596,39,"[478, 382, 531, 432]","[104, 330, 157, 380]"
20,P336128,Obv,test,753,81,"[527, 389, 577, 436]","[153, 337, 203, 384]"
20,P336128,Obv,test,631,94,"[571, 376, 608, 432]","[197, 324, 234, 380]"
20,P336128,Obv,test,812,82,"[609, 385, 674, 432]","[235, 333, 300, 380]"
20,P336128,Obv,test,839,11,"[770, 387, 812, 437]","[396, 335, 438, 385]"
20,P336128,Obv,test,260,84,"[670, 388, 767, 436]","[296, 336, 393, 384]"
20,P336128,Obv,test,498,19,"[814, 388, 899, 435]","[440, 336, 525, 383]"
20,P336128,Obv,test,9,40,"[880, 393, 937, 431]","[506, 341, 563, 379]"
20,P336128,Obv,test,580,87,"[932, 382, 1006, 430]","[558, 330, 632, 378]"
20,P336128,Obv,test,661,16,"[1002, 381, 1052, 431]","[628, 329, 678, 379]"
20,P336128,Obv,test,464,113,"[1068, 387, 1126, 433]","[694, 335, 752, 381]"
20,P336128,Obv,test,380,62,"[1130, 382, 1212, 433]","[756, 330, 838, 381]"
20,P336128,Obv,test,260,84,"[1286, 379, 1392, 426]","[912, 327, 1018, 374]"
20,P336128,Obv,test,1,2,"[452, 437, 478, 473]","[78, 385, 104, 421]"
20,P336128,Obv,test,596,39,"[477, 431, 522, 481]","[103, 379, 148, 429]"
20,P336128,Obv,test,753,81,"[519, 436, 564, 482]","[145, 384, 190, 430]"
20,P336128,Obv,test,490,30,"[560, 432, 655, 482]","[186, 380, 281, 430]"
20,P336128,Obv,test,89,108,"[649, 431, 732, 484]","[275, 379, 358, 432]"
20,P336128,Obv,test,736,77,"[726, 433, 803, 481]","[352, 381, 429, 429]"
20,P336128,Obv,test,252,80,"[796, 436, 860, 483]","[422, 384, 486, 431]"
20,P336128,Obv,test,839,11,"[855, 434, 900, 489]","[481, 382, 526, 437]"
20,P336128,Obv,test,560,121,"[898, 428, 986, 483]","[524, 376, 612, 431]"
20,P336128,Obv,test,248,5,"[986, 434, 1073, 480]","[612, 382, 699, 428]"
20,P336128,Obv,test,127,20,"[1063, 431, 1127, 476]","[689, 379, 753, 424]"
20,P336128,Obv,test,142,76,"[1128, 432, 1194, 471]","[754, 380, 820, 419]"
20,P336128,Obv,test,552,13,"[1191, 434, 1249, 477]","[817, 382, 875, 425]"
20,P336128,Obv,test,724,79,"[1246, 429, 1311, 466]","[872, 377, 937, 414]"
20,P336128,Obv,test,260,84,"[1349, 428, 1418, 473]","[975, 376, 1044, 421]"
20,P336128,Obv,test,754,56,"[1308, 426, 1348, 476]","[934, 374, 974, 424]"
20,P336128,Obv,test,464,113,"[440, 475, 501, 521]","[66, 423, 127, 469]"
20,P336128,Obv,test,248,5,"[489, 486, 570, 529]","[115, 434, 196, 477]"
20,P336128,Obv,test,380,62,"[562, 484, 626, 525]","[188, 432, 252, 473]"
20,P336128,Obv,test,504,178,"[622, 481, 704, 526]","[248, 429, 330, 474]"
20,P336128,Obv,test,110,4,"[683, 479, 763, 536]","[309, 427, 389, 484]"
20,P336128,Obv,test,260,84,"[758, 486, 853, 541]","[384, 434, 479, 489]"
20,P336128,Obv,test,839,11,"[851, 489, 900, 535]","[477, 437, 526, 483]"
20,P336128,Obv,test,839,11,"[900, 484, 934, 536]","[526, 432, 560, 484]"
20,P336128,Obv,test,110,4,"[929, 474, 1006, 533]","[555, 422, 632, 481]"
20,P336128,Obv,test,10,26,"[996, 483, 1062, 531]","[622, 431, 688, 479]"
20,P336128,Obv,test,113,31,"[1051, 479, 1102, 525]","[677, 427, 728, 473]"
20,P336128,Obv,test,672,122,"[1100, 472, 1151, 525]","[726, 420, 777, 473]"
20,P336128,Obv,test,10,26,"[1148, 471, 1222, 526]","[774, 419, 848, 474]"
20,P336128,Obv,test,490,30,"[1223, 469, 1302, 521]","[849, 417, 928, 469]"
20,P336128,Obv,test,89,108,"[1347, 466, 1412, 516]","[973, 414, 1038, 464]"
20,P336128,Obv,test,380,62,"[1297, 472, 1350, 525]","[923, 420, 976, 473]"
20,P336128,Obv,test,238,157,"[444, 526, 542, 584]","[70, 474, 168, 532]"
20,P336128,Obv,test,98,41,"[527, 527, 598, 580]","[153, 475, 224, 528]"
20,P336128,Obv,test,839,11,"[597, 526, 652, 582]","[223, 474, 278, 530]"
20,P336128,Obv,test,85,23,"[646, 523, 750, 581]","[272, 471, 376, 529]"
20,P336128,Obv,test,561,65,"[744, 530, 838, 577]","[370, 478, 464, 525]"
20,P336128,Obv,test,589,18,"[835, 528, 906, 575]","[461, 476, 532, 523]"
20,P336128,Obv,test,258,183,"[903, 529, 993, 578]","[529, 477, 619, 526]"
20,P336128,Obv,test,118,83,"[991, 526, 1075, 571]","[617, 474, 701, 519]"
20,P336128,Obv,test,252,80,"[1076, 526, 1137, 572]","[702, 474, 763, 520]"
20,P336128,Obv,test,498,19,"[1139, 526, 1208, 575]","[765, 474, 834, 523]"
20,P336128,Obv,test,736,77,"[1206, 517, 1265, 560]","[832, 465, 891, 508]"
20,P336128,Obv,test,142,76,"[1256, 525, 1317, 567]","[882, 473, 943, 515]"
