segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1781,P336009,Obv,saa06,863,365,"[499, 713, 543, 768]","[227, 70, 271, 125]"
1781,P336009,Obv,saa06,110,4,"[582, 705, 640, 760]","[310, 62, 368, 117]"
1781,P336009,Obv,saa06,136,156,"[586, 862, 674, 919]","[314, 219, 402, 276]"
1781,P336009,Obv,saa06,552,13,"[339, 876, 393, 921]","[67, 233, 121, 278]"
1781,P336009,Obv,saa06,748,14,"[474, 868, 513, 914]","[202, 225, 241, 271]"
1781,P336009,Obv,saa06,748,14,"[490, 763, 526, 815]","[218, 120, 254, 172]"
1781,P336009,Obv,saa06,661,16,"[579, 810, 629, 868]","[307, 167, 357, 225]"
1781,P336009,Obv,saa06,358,21,"[664, 860, 739, 912]","[392, 217, 467, 269]"
1781,P336009,Obv,saa06,14,24,"[338, 821, 400, 874]","[66, 178, 128, 231]"
1781,P336009,Obv,saa06,10,26,"[607, 752, 658, 807]","[335, 109, 386, 164]"
1781,P336009,Obv,saa06,10,26,"[513, 866, 585, 911]","[241, 223, 313, 268]"
1781,P336009,Obv,saa06,469,28,"[540, 713, 591, 766]","[268, 70, 319, 123]"
1781,P336009,Obv,saa06,181,107,"[448, 818, 501, 866]","[176, 175, 229, 223]"
1781,P336009,Obv,saa06,641,32,"[648, 746, 712, 801]","[376, 103, 440, 158]"
1781,P336009,Obv,saa06,351,120,"[515, 761, 605, 815]","[243, 118, 333, 172]"
1781,P336009,Obv,saa06,596,39,"[333, 705, 385, 766]","[61, 62, 113, 123]"
1781,P336009,Obv,saa06,596,39,"[422, 707, 480, 765]","[150, 64, 208, 122]"
1781,P336009,Obv,saa06,98,41,"[613, 803, 678, 862]","[341, 160, 406, 219]"
1781,P336009,Obv,saa06,754,56,"[697, 697, 758, 745]","[425, 54, 486, 102]"
1781,P336009,Obv,saa06,350,25,"[399, 763, 482, 816]","[127, 120, 210, 173]"
1781,P336009,Obv,saa06,252,80,"[498, 813, 581, 863]","[226, 170, 309, 220]"
1781,P336009,Obv,saa06,580,87,"[394, 871, 481, 915]","[122, 228, 209, 272]"
1781,P336009,Obv,saa06,745,131,"[381, 708, 427, 765]","[109, 65, 155, 122]"
1781,P336009,Obv,saa06,184,104,"[314, 763, 398, 816]","[42, 120, 126, 173]"
1781,P336009,Obv,saa06,89,108,"[396, 814, 456, 869]","[124, 171, 184, 226]"
1781,P336009,Obv,saa06,230,282,"[641, 696, 697, 749]","[369, 53, 425, 106]"
1781,P336009,Obv,saa06,661,16,"[467, 717, 485, 743]","[195, 74, 213, 100]"
1781,P336009,Obv,saa06,661,16,"[480, 707, 503, 734]","[208, 64, 231, 91]"
1781,P336009,Obv,saa06,661,16,"[481, 730, 502, 761]","[209, 87, 230, 118]"
1781,P336009,Obv,saa06,860,0,"[306, 695, 339, 769]","[34, 52, 67, 126]"
1781,P336009,Obv,saa06,110,4,"[632, 667, 690, 694]","[360, 24, 418, 51]"
1781,P336009,Obv,saa06,631,94,"[587, 669, 627, 705]","[315, 26, 355, 62]"
1781,P336009,Obv,saa06,15,109,"[507, 672, 579, 713]","[235, 29, 307, 70]"
1781,P336009,Obv,saa06,828,88,"[439, 673, 504, 709]","[167, 30, 232, 66]"
1781,P336009,Obv,saa06,578,98,"[405, 672, 447, 707]","[133, 29, 175, 64]"
1781,P336009,Obv,saa06,566,148,"[340, 670, 405, 709]","[68, 27, 133, 66]"
1781,P336009,Obv,saa06,748,14,"[572, 811, 595, 867]","[300, 168, 323, 224]"
1781,P336009,Obv,saa06,748,14,"[311, 817, 340, 877]","[39, 174, 68, 234]"
1781,P336009,Obv,saa06,748,14,"[314, 881, 342, 929]","[42, 238, 70, 286]"
1781,P336009,Obv,saa06,579,43,"[683, 813, 717, 857]","[411, 170, 445, 214]"
1781,P336009,Obv,saa06,748,14,"[323, 933, 348, 961]","[51, 290, 76, 318]"
1781,P336009,Obv,saa06,839,11,"[539, 917, 583, 958]","[267, 274, 311, 315]"
1781,P336009,Obv,saa06,112,17,"[591, 919, 664, 957]","[319, 276, 392, 314]"
1781,P336009,Obv,saa06,511,42,"[446, 918, 549, 965]","[174, 275, 277, 322]"
1781,P336009,Obv,saa06,259,195,"[352, 923, 443, 964]","[80, 280, 171, 321]"
1781,P336009,Obv,saa06,259,195,"[719, 805, 759, 855]","[447, 162, 487, 212]"
