segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
7,P333952,Obv,saa09,380,62,"[917, 280, 973, 332]","[390, 250, 446, 302]"
7,P333952,Obv,saa09,589,18,"[957, 276, 1025, 336]","[430, 246, 498, 306]"
7,P333952,Obv,saa09,496,126,"[841, 362, 909, 410]","[314, 332, 382, 380]"
7,P333952,Obv,saa09,380,62,"[909, 344, 993, 402]","[382, 314, 466, 372]"
7,P333952,Obv,saa09,578,98,"[937, 310, 991, 354]","[410, 280, 464, 324]"
7,P333952,Obv,saa09,266,119,"[787, 426, 871, 474]","[260, 396, 344, 444]"
7,P333952,Obv,saa09,578,98,"[879, 420, 935, 464]","[352, 390, 408, 434]"
7,P333952,Obv,saa09,578,98,"[945, 412, 993, 458]","[418, 382, 466, 428]"
7,P333952,Obv,saa09,464,113,"[785, 462, 865, 502]","[258, 432, 338, 472]"
7,P333952,Obv,saa09,596,39,"[923, 452, 989, 492]","[396, 422, 462, 462]"
7,P333952,Obv,saa09,635,103,"[677, 500, 747, 556]","[150, 470, 220, 526]"
7,P333952,Obv,saa09,859,1,"[735, 492, 765, 548]","[208, 462, 238, 518]"
7,P333952,Obv,saa09,839,11,"[757, 488, 785, 546]","[230, 458, 258, 516]"
7,P333952,Obv,saa09,111,8,"[773, 486, 841, 538]","[246, 456, 314, 508]"
7,P333952,Obv,saa09,566,148,"[831, 488, 891, 532]","[304, 458, 364, 502]"
7,P333952,Obv,saa09,252,80,"[879, 484, 921, 528]","[352, 454, 394, 498]"
7,P333952,Obv,saa09,736,77,"[911, 480, 959, 526]","[384, 450, 432, 496]"
7,P333952,Obv,saa09,14,24,"[949, 474, 1001, 526]","[422, 444, 474, 496]"
7,P333952,Obv,saa09,24,58,"[989, 470, 1027, 524]","[462, 440, 500, 494]"
7,P333952,Obv,saa09,839,11,"[1021, 475, 1043, 516]","[494, 445, 516, 486]"
7,P333952,Obv,saa09,380,62,"[1034, 479, 1078, 519]","[507, 449, 551, 489]"
7,P333952,Obv,saa09,839,11,"[623, 556, 658, 607]","[96, 526, 131, 577]"
7,P333952,Obv,saa09,99,97,"[645, 550, 702, 593]","[118, 520, 175, 563]"
7,P333952,Obv,saa09,580,87,"[684, 543, 740, 589]","[157, 513, 213, 559]"
7,P333952,Obv,saa09,869,10,"[723, 540, 771, 591]","[196, 510, 244, 561]"
7,P333952,Obv,saa09,89,108,"[766, 541, 832, 587]","[239, 511, 305, 557]"
7,P333952,Obv,saa09,127,20,"[817, 530, 893, 577]","[290, 500, 366, 547]"
7,P333952,Obv,saa09,16,73,"[881, 526, 952, 571]","[354, 496, 425, 541]"
7,P333952,Obv,saa09,580,87,"[940, 511, 985, 563]","[413, 481, 458, 533]"
7,P333952,Obv,saa09,661,16,"[980, 516, 1004, 564]","[453, 486, 477, 534]"
7,P333952,Obv,saa09,380,62,"[991, 514, 1036, 564]","[464, 484, 509, 534]"
7,P333952,Obv,saa09,110,4,"[629, 591, 685, 646]","[102, 561, 158, 616]"
7,P333952,Obv,saa09,24,58,"[681, 587, 770, 629]","[154, 557, 243, 599]"
7,P333952,Obv,saa09,111,8,"[773, 572, 869, 620]","[246, 542, 342, 590]"
7,P333952,Obv,saa09,589,18,"[866, 565, 949, 612]","[339, 535, 422, 582]"
7,P333952,Obv,saa09,24,58,"[933, 563, 1027, 602]","[406, 533, 500, 572]"
7,P333952,Obv,saa09,737,100,"[628, 634, 671, 677]","[101, 604, 144, 647]"
7,P333952,Obv,saa09,252,80,"[662, 630, 695, 675]","[135, 600, 168, 645]"
7,P333952,Obv,saa09,859,1,"[689, 628, 732, 678]","[162, 598, 205, 648]"
7,P333952,Obv,saa09,636,174,"[717, 624, 797, 666]","[190, 594, 270, 636]"
7,P333952,Obv,saa09,89,108,"[784, 616, 844, 655]","[257, 586, 317, 625]"
7,P333952,Obv,saa09,142,76,"[824, 613, 889, 656]","[297, 583, 362, 626]"
7,P333952,Obv,saa09,566,148,"[880, 607, 946, 648]","[353, 577, 419, 618]"
7,P333952,Obv,saa09,20,205,"[926, 600, 980, 647]","[399, 570, 453, 617]"
7,P333952,Obv,saa09,905,373,"[971, 595, 1038, 642]","[444, 565, 511, 612]"
7,P333952,Obv,saa09,1,2,"[631, 679, 669, 708]","[104, 649, 142, 678]"
7,P333952,Obv,saa09,724,79,"[665, 670, 721, 703]","[138, 640, 194, 673]"
7,P333952,Obv,saa09,701,185,"[715, 667, 762, 699]","[188, 637, 235, 669]"
7,P333952,Obv,saa09,825,51,"[759, 662, 786, 696]","[232, 632, 259, 666]"
7,P333952,Obv,saa09,754,56,"[779, 658, 824, 694]","[252, 628, 297, 664]"
