segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
462,P336003,Obv,saa06,1,2,"[830, 1295, 942, 1436]","[189, 640, 301, 781]"
462,P336003,Obv,saa06,112,17,"[1272, 744, 1422, 864]","[631, 89, 781, 209]"
462,P336003,Obv,saa06,1,2,"[836, 1443, 905, 1581]","[195, 788, 264, 926]"
462,P336003,Obv,saa06,110,4,"[983, 1130, 1134, 1283]","[342, 475, 493, 628]"
462,P336003,Obv,saa06,248,5,"[1043, 1011, 1286, 1141]","[402, 356, 645, 486]"
462,P336003,Obv,saa06,748,14,"[964, 877, 1073, 1019]","[323, 222, 432, 364]"
462,P336003,Obv,saa06,745,131,"[1156, 1116, 1327, 1291]","[515, 461, 686, 636]"
462,P336003,Obv,saa06,112,17,"[1143, 882, 1268, 991]","[502, 227, 627, 336]"
462,P336003,Obv,saa06,498,19,"[1118, 747, 1299, 869]","[477, 92, 658, 214]"
462,P336003,Obv,saa06,248,5,"[790, 877, 972, 1019]","[149, 222, 331, 364]"
462,P336003,Obv,saa06,552,13,"[886, 1145, 995, 1283]","[245, 490, 354, 628]"
462,P336003,Obv,saa06,736,77,"[928, 741, 1121, 880]","[287, 86, 480, 225]"
462,P336003,Obv,saa06,737,100,"[1253, 891, 1430, 1009]","[612, 236, 789, 354]"
462,P336003,Obv,saa06,708,173,"[1057, 881, 1154, 1007]","[416, 226, 513, 352]"
462,P336003,Obv,saa06,504,178,"[802, 1003, 1056, 1156]","[161, 348, 415, 501]"
462,P336003,Obv,saa06,737,100,"[1064, 1273, 1299, 1436]","[423, 618, 658, 781]"
462,P336003,Obv,saa06,559,190,"[919, 1290, 1092, 1454]","[278, 635, 451, 799]"
462,P336003,Obv,saa06,24,58,"[1423, 731, 1559, 857]","[782, 76, 918, 202]"
462,P336003,Obv,saa06,661,16,"[1311, 1003, 1389, 1115]","[670, 348, 748, 460]"
462,P336003,Obv,saa06,661,16,"[803, 1147, 915, 1315]","[162, 492, 274, 660]"
462,P336003,Obv,saa06,380,62,"[1039, 1451, 1151, 1595]","[398, 796, 510, 940]"
462,P336003,Obv,saa06,869,10,"[1135, 1443, 1241, 1607]","[494, 788, 600, 952]"
462,P336003,Obv,saa06,736,77,"[903, 1445, 1051, 1593]","[262, 790, 410, 938]"
