segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
72,P334311,Obv,train,535,143,"[786, 547, 891, 596]","[786, 547, 891, 596]"
72,P334311,Obv,train,628,218,"[978, 637, 1022, 688]","[978, 637, 1022, 688]"
72,P334311,Obv,train,720,216,"[931, 821, 1002, 875]","[931, 821, 1002, 875]"
72,P334311,Obv,train,576,219,"[848, 1190, 894, 1240]","[848, 1190, 894, 1240]"
72,P334311,Obv,train,266,119,"[834, 411, 934, 458]","[199, 42, 299, 89]"
72,P334311,Obv,train,839,11,"[937, 411, 975, 445]","[302, 42, 340, 76]"
72,P334311,Obv,train,380,62,"[973, 404, 1040, 448]","[338, 35, 405, 79]"
72,P334311,Obv,train,142,76,"[692, 604, 781, 653]","[57, 235, 146, 284]"
72,P334311,Obv,train,98,41,"[805, 586, 877, 639]","[170, 217, 242, 270]"
72,P334311,Obv,train,596,39,"[781, 413, 838, 457]","[146, 44, 203, 88]"
72,P334311,Obv,train,748,14,"[668, 428, 692, 462]","[33, 59, 57, 93]"
72,P334311,Obv,train,748,14,"[666, 460, 694, 503]","[31, 91, 59, 134]"
72,P334311,Obv,train,16,73,"[687, 450, 776, 496]","[52, 81, 141, 127]"
72,P334311,Obv,train,89,108,"[793, 447, 880, 485]","[158, 78, 245, 116]"
72,P334311,Obv,train,839,11,"[927, 440, 976, 486]","[292, 71, 341, 117]"
72,P334311,Obv,train,839,11,"[989, 436, 1031, 476]","[354, 67, 396, 107]"
72,P334311,Obv,train,89,108,"[796, 476, 895, 520]","[161, 107, 260, 151]"
72,P334311,Obv,train,748,14,"[669, 497, 691, 537]","[34, 128, 56, 168]"
72,P334311,Obv,train,14,24,"[688, 487, 777, 535]","[53, 118, 142, 166]"
72,P334311,Obv,train,110,4,"[687, 525, 770, 570]","[52, 156, 135, 201]"
72,P334311,Obv,train,711,86,"[731, 560, 789, 603]","[96, 191, 154, 234]"
72,P334311,Obv,train,10,26,"[690, 564, 743, 606]","[55, 195, 108, 237]"
72,P334311,Obv,train,748,14,"[667, 536, 689, 575]","[32, 167, 54, 206]"
72,P334311,Obv,train,748,14,"[668, 576, 687, 619]","[33, 207, 52, 250]"
72,P334311,Obv,train,836,147,"[957, 466, 1039, 510]","[322, 97, 404, 141]"
72,P334311,Obv,train,259,195,"[792, 510, 896, 555]","[157, 141, 261, 186]"
72,P334311,Obv,train,111,8,"[939, 507, 1027, 547]","[304, 138, 392, 178]"
72,P334311,Obv,train,110,4,"[964, 540, 1041, 582]","[329, 171, 406, 213]"
72,P334311,Obv,train,86,48,"[958, 577, 1045, 626]","[323, 208, 410, 257]"
72,P334311,Obv,train,535,143,"[786, 547, 891, 596]","[151, 178, 256, 227]"
72,P334311,Obv,train,292,132,"[889, 538, 966, 599]","[254, 169, 331, 230]"
72,P334311,Obv,train,748,14,"[667, 616, 690, 665]","[32, 247, 55, 296]"
72,P334311,Obv,train,748,14,"[666, 657, 693, 702]","[31, 288, 58, 333]"
72,P334311,Obv,train,1,2,"[700, 649, 794, 684]","[65, 280, 159, 315]"
72,P334311,Obv,train,92,140,"[799, 623, 930, 669]","[164, 254, 295, 300]"
72,P334311,Obv,train,754,56,"[927, 615, 1048, 678]","[292, 246, 413, 309]"
72,P334311,Obv,train,748,14,"[665, 700, 691, 750]","[30, 331, 56, 381]"
72,P334311,Obv,train,164,78,"[688, 679, 755, 737]","[53, 310, 120, 368]"
72,P334311,Obv,train,490,30,"[756, 669, 878, 727]","[121, 300, 243, 358]"
72,P334311,Obv,train,579,43,"[879, 654, 934, 700]","[244, 285, 299, 331]"
72,P334311,Obv,train,628,218,"[978, 637, 1022, 688]","[343, 268, 387, 319]"
72,P334311,Obv,train,869,10,"[999, 682, 1047, 742]","[364, 313, 412, 373]"
72,P334311,Obv,train,754,56,"[935, 695, 1000, 762]","[300, 326, 365, 393]"
72,P334311,Obv,train,748,14,"[667, 753, 689, 785]","[32, 384, 54, 416]"
72,P334311,Obv,train,10,26,"[682, 736, 716, 782]","[47, 367, 81, 413]"
72,P334311,Obv,train,464,113,"[711, 733, 751, 781]","[76, 364, 116, 412]"
72,P334311,Obv,train,266,119,"[747, 720, 839, 774]","[112, 351, 204, 405]"
72,P334311,Obv,train,535,143,"[830, 705, 937, 765]","[195, 336, 302, 396]"
72,P334311,Obv,train,10,26,"[666, 776, 728, 827]","[31, 407, 93, 458]"
72,P334311,Obv,train,112,17,"[726, 774, 784, 804]","[91, 405, 149, 435]"
72,P334311,Obv,train,589,18,"[785, 759, 864, 800]","[150, 390, 229, 431]"
72,P334311,Obv,train,566,148,"[668, 816, 730, 860]","[33, 447, 95, 491]"
72,P334311,Obv,train,238,157,"[800, 791, 880, 840]","[165, 422, 245, 471]"
72,P334311,Obv,train,552,13,"[881, 782, 940, 829]","[246, 413, 305, 460]"
