segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
652,P335957,Obv,saa06,1,2,"[943, 663, 1009, 722]","[531, 285, 597, 344]"
652,P335957,Obv,saa06,495,3,"[573, 751, 683, 818]","[161, 373, 271, 440]"
652,P335957,Obv,saa06,495,3,"[451, 684, 578, 754]","[39, 306, 166, 376]"
652,P335957,Obv,saa06,353,212,"[645, 674, 804, 751]","[233, 296, 392, 373]"
652,P335957,Obv,saa06,599,27,"[735, 927, 827, 979]","[323, 549, 415, 601]"
652,P335957,Obv,saa06,566,148,"[794, 978, 880, 1047]","[382, 600, 468, 669]"
652,P335957,Obv,saa06,839,11,"[783, 673, 856, 744]","[371, 295, 444, 366]"
652,P335957,Obv,saa06,839,11,"[683, 920, 738, 993]","[271, 542, 326, 615]"
652,P335957,Obv,saa06,839,11,"[1170, 461, 1232, 532]","[758, 83, 820, 154]"
652,P335957,Obv,saa06,490,30,"[474, 1129, 595, 1210]","[62, 751, 183, 832]"
652,P335957,Obv,saa06,552,13,"[694, 1114, 791, 1183]","[282, 736, 379, 805]"
652,P335957,Obv,saa06,748,14,"[795, 1109, 851, 1191]","[383, 731, 439, 813]"
652,P335957,Obv,saa06,748,14,"[881, 976, 932, 1044]","[469, 598, 520, 666]"
652,P335957,Obv,saa06,748,14,"[681, 873, 743, 936]","[269, 495, 331, 558]"
652,P335957,Obv,saa06,748,14,"[726, 453, 779, 527]","[314, 75, 367, 149]"
652,P335957,Obv,saa06,589,18,"[1129, 1034, 1244, 1104]","[717, 656, 832, 726]"
652,P335957,Obv,saa06,566,148,"[828, 918, 931, 978]","[416, 540, 519, 600]"
652,P335957,Obv,saa06,10,26,"[783, 797, 906, 867]","[371, 419, 494, 489]"
652,P335957,Obv,saa06,10,26,"[1225, 894, 1344, 960]","[813, 516, 932, 582]"
652,P335957,Obv,saa06,599,27,"[524, 1055, 620, 1125]","[112, 677, 208, 747]"
652,P335957,Obv,saa06,599,27,"[831, 663, 941, 735]","[419, 285, 529, 357]"
652,P335957,Obv,saa06,469,28,"[749, 1047, 833, 1113]","[337, 669, 421, 735]"
652,P335957,Obv,saa06,255,36,"[831, 729, 945, 796]","[419, 351, 533, 418]"
