segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
67,P334357,Rev,train,596,39,"[372, 1017, 411, 1054]","[40, 26, 79, 63]"
67,P334357,Rev,train,599,27,"[550, 1021, 601, 1054]","[218, 30, 269, 63]"
67,P334357,Rev,train,71,193,"[373, 1053, 418, 1087]","[41, 62, 86, 96]"
67,P334357,Rev,train,851,68,"[414, 1050, 443, 1084]","[82, 59, 111, 93]"
67,P334357,Rev,train,258,183,"[439, 1048, 499, 1084]","[107, 57, 167, 93]"
67,P334357,Rev,train,736,77,"[494, 1047, 567, 1080]","[162, 56, 235, 89]"
67,P334357,Rev,train,464,113,"[387, 1086, 416, 1119]","[55, 95, 84, 128]"
67,P334357,Rev,train,10,26,"[413, 1083, 462, 1115]","[81, 92, 130, 124]"
67,P334357,Rev,train,266,119,"[461, 1079, 508, 1113]","[129, 88, 176, 122]"
67,P334357,Rev,train,113,31,"[506, 1081, 541, 1108]","[174, 90, 209, 117]"
67,P334357,Rev,train,380,62,"[535, 1077, 574, 1111]","[203, 86, 242, 120]"
67,P334357,Rev,train,260,84,"[572, 1080, 612, 1112]","[240, 89, 280, 121]"
67,P334357,Rev,train,181,107,"[436, 1107, 498, 1149]","[104, 116, 166, 158]"
67,P334357,Rev,train,358,21,"[495, 1108, 538, 1141]","[163, 117, 206, 150]"
67,P334357,Rev,train,89,108,"[540, 1109, 573, 1150]","[208, 118, 241, 159]"
67,P334357,Rev,train,567,96,"[577, 1113, 620, 1152]","[245, 122, 288, 161]"
67,P334357,Rev,train,248,5,"[498, 1018, 554, 1052]","[166, 27, 222, 61]"
