segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1312,P334865,Rev,saa05,514,15,"[415, 1103, 467, 1148]","[50, 83, 102, 128]"
1312,P334865,Rev,saa05,553,35,"[466, 1091, 516, 1135]","[101, 71, 151, 115]"
1312,P334865,Rev,saa05,754,56,"[513, 1088, 563, 1133]","[148, 68, 198, 113]"
1312,P334865,Rev,saa05,1,2,"[561, 1092, 591, 1125]","[196, 72, 226, 105]"
1312,P334865,Rev,saa05,464,113,"[591, 1082, 634, 1127]","[226, 62, 269, 107]"
1312,P334865,Rev,saa05,252,80,"[410, 1153, 453, 1201]","[45, 133, 88, 181]"
1312,P334865,Rev,saa05,561,65,"[453, 1144, 508, 1189]","[88, 124, 143, 169]"
1312,P334865,Rev,saa05,682,168,"[506, 1133, 597, 1181]","[141, 113, 232, 161]"
1312,P334865,Rev,saa05,1,2,"[599, 1134, 622, 1164]","[234, 114, 257, 144]"
1312,P334865,Rev,saa05,20,205,"[616, 1124, 662, 1169]","[251, 104, 297, 149]"
1312,P334865,Rev,saa05,266,119,"[404, 1198, 471, 1245]","[39, 178, 106, 225]"
1312,P334865,Rev,saa05,113,31,"[463, 1185, 504, 1232]","[98, 165, 139, 212]"
1312,P334865,Rev,saa05,380,62,"[499, 1183, 562, 1226]","[134, 163, 197, 206]"
1312,P334865,Rev,saa05,1,2,"[558, 1184, 597, 1216]","[193, 164, 232, 196]"
1312,P334865,Rev,saa05,464,113,"[592, 1174, 648, 1217]","[227, 154, 283, 197]"
1312,P334865,Rev,saa05,380,62,"[646, 1172, 698, 1213]","[281, 152, 333, 193]"
1312,P334865,Rev,saa05,672,122,"[399, 1248, 445, 1295]","[34, 228, 80, 275]"
1312,P334865,Rev,saa05,812,82,"[577, 1218, 641, 1264]","[212, 198, 276, 244]"
1312,P334865,Rev,saa05,839,11,"[637, 1223, 671, 1263]","[272, 203, 306, 243]"
1312,P334865,Rev,saa05,110,4,"[662, 1224, 710, 1262]","[297, 204, 345, 242]"
1312,P334865,Rev,saa05,812,82,"[397, 1299, 441, 1345]","[32, 279, 76, 325]"
1312,P334865,Rev,saa05,661,16,"[437, 1289, 463, 1332]","[72, 269, 98, 312]"
1312,P334865,Rev,saa05,724,79,"[551, 1270, 600, 1318]","[186, 250, 235, 298]"
1312,P334865,Rev,saa05,566,148,"[457, 1284, 505, 1330]","[92, 264, 140, 310]"
1312,P334865,Rev,saa05,736,77,"[598, 1269, 655, 1313]","[233, 249, 290, 293]"
1312,P334865,Rev,saa05,89,108,"[653, 1270, 708, 1308]","[288, 250, 343, 288]"
1312,P334865,Rev,saa05,552,13,"[434, 1346, 467, 1392]","[69, 326, 102, 372]"
1312,P334865,Rev,saa05,292,132,"[399, 1346, 438, 1400]","[34, 326, 73, 380]"
1312,P334865,Rev,saa05,266,119,"[460, 1336, 524, 1388]","[95, 316, 159, 368]"
1312,P334865,Rev,saa05,113,31,"[523, 1330, 569, 1372]","[158, 310, 204, 352]"
1312,P334865,Rev,saa05,380,62,"[563, 1323, 617, 1372]","[198, 303, 252, 352]"
1312,P334865,Rev,saa05,252,80,"[614, 1320, 665, 1364]","[249, 300, 300, 344]"
1312,P334865,Rev,saa05,298,52,"[664, 1324, 715, 1361]","[299, 304, 350, 341]"
1312,P334865,Rev,saa05,552,13,"[398, 1402, 438, 1453]","[33, 382, 73, 433]"
1312,P334865,Rev,saa05,839,11,"[434, 1393, 468, 1448]","[69, 373, 103, 428]"
1312,P334865,Rev,saa05,85,23,"[557, 1373, 636, 1418]","[192, 353, 271, 398]"
1312,P334865,Rev,saa05,808,38,"[629, 1362, 699, 1416]","[264, 342, 334, 396]"
1312,P334865,Rev,saa05,544,223,"[471, 1383, 553, 1438]","[106, 363, 188, 418]"
1312,P334865,Rev,saa05,661,16,"[389, 1449, 425, 1506]","[24, 429, 60, 486]"
1312,P334865,Rev,saa05,71,193,"[416, 1443, 474, 1503]","[51, 423, 109, 483]"
1312,P334865,Rev,saa05,599,27,"[472, 1439, 529, 1491]","[107, 419, 164, 471]"
1312,P334865,Rev,saa05,71,193,"[525, 1425, 604, 1476]","[160, 405, 239, 456]"
1312,P334865,Rev,saa05,839,11,"[613, 1419, 661, 1466]","[248, 399, 296, 446]"
1312,P334865,Rev,saa05,839,11,"[664, 1417, 698, 1465]","[299, 397, 333, 445]"
1312,P334865,Rev,saa05,861,220,"[394, 1498, 427, 1558]","[29, 478, 62, 538]"
1312,P334865,Rev,saa05,71,193,"[462, 1484, 531, 1533]","[97, 464, 166, 513]"
1312,P334865,Rev,saa05,496,126,"[533, 1474, 609, 1522]","[168, 454, 244, 502]"
1312,P334865,Rev,saa05,856,111,"[606, 1468, 659, 1519]","[241, 448, 294, 499]"
1312,P334865,Rev,saa05,839,11,"[660, 1462, 696, 1515]","[295, 442, 331, 495]"
1312,P334865,Rev,saa05,1,2,"[393, 1560, 426, 1593]","[28, 540, 61, 573]"
1312,P334865,Rev,saa05,464,113,"[421, 1547, 462, 1594]","[56, 527, 97, 574]"
1312,P334865,Rev,saa05,10,26,"[459, 1538, 510, 1585]","[94, 518, 145, 565]"
1312,P334865,Rev,saa05,10,26,"[505, 1529, 551, 1582]","[140, 509, 186, 562]"
1312,P334865,Rev,saa05,497,312,"[549, 1520, 627, 1571]","[184, 500, 262, 551]"
1312,P334865,Rev,saa05,10,26,"[630, 1517, 677, 1570]","[265, 497, 312, 550]"
1312,P334865,Rev,saa05,812,82,"[390, 1596, 442, 1648]","[25, 576, 77, 628]"
1312,P334865,Rev,saa05,661,16,"[436, 1591, 462, 1645]","[71, 571, 97, 625]"
1312,P334865,Rev,saa05,567,96,"[456, 1588, 506, 1640]","[91, 568, 141, 620]"
1312,P334865,Rev,saa05,112,17,"[505, 1586, 551, 1624]","[140, 566, 186, 604]"
1312,P334865,Rev,saa05,127,20,"[502, 1276, 563, 1320]","[137, 256, 198, 300]"
