segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1400,P335976,Rev,saa06,851,68,"[1226, 3698, 1293, 3767]","[711, 1155, 778, 1224]"
1400,P335976,Rev,saa06,859,1,"[1230, 3563, 1287, 3639]","[715, 1020, 772, 1096]"
1400,P335976,Rev,saa06,1,2,"[1278, 3367, 1437, 3428]","[763, 824, 922, 885]"
1400,P335976,Rev,saa06,112,17,"[1195, 2956, 1359, 3042]","[680, 413, 844, 499]"
1400,P335976,Rev,saa06,1,2,"[886, 3896, 992, 3945]","[371, 1353, 477, 1402]"
1400,P335976,Rev,saa06,495,3,"[992, 3179, 1126, 3256]","[477, 636, 611, 713]"
1400,P335976,Rev,saa06,834,54,"[869, 3549, 957, 3617]","[354, 1006, 442, 1074]"
1400,P335976,Rev,saa06,552,13,"[1262, 3496, 1332, 3567]","[747, 953, 817, 1024]"
1400,P335976,Rev,saa06,110,4,"[1363, 2701, 1444, 2760]","[848, 158, 929, 217]"
1400,P335976,Rev,saa06,599,27,"[1416, 3619, 1490, 3685]","[901, 1076, 975, 1142]"
1400,P335976,Rev,saa06,248,5,"[1032, 2961, 1155, 3031]","[517, 418, 640, 488]"
1400,P335976,Rev,saa06,495,3,"[596, 2788, 716, 2861]","[81, 245, 201, 318]"
1400,P335976,Rev,saa06,141,7,"[947, 3251, 1073, 3328]","[432, 708, 558, 785]"
1400,P335976,Rev,saa06,358,21,"[1178, 2689, 1276, 2764]","[663, 146, 761, 221]"
1400,P335976,Rev,saa06,661,16,"[1220, 3835, 1280, 3899]","[705, 1292, 765, 1356]"
1400,P335976,Rev,saa06,869,10,"[1396, 3025, 1451, 3083]","[881, 482, 936, 540]"
1400,P335976,Rev,saa06,839,11,"[844, 3327, 903, 3406]","[329, 784, 388, 863]"
1400,P335976,Rev,saa06,839,11,"[1295, 2831, 1350, 2896]","[780, 288, 835, 353]"
1400,P335976,Rev,saa06,839,11,"[1373, 3617, 1421, 3687]","[858, 1074, 906, 1144]"
1400,P335976,Rev,saa06,839,11,"[1349, 2905, 1398, 2974]","[834, 362, 883, 431]"
1400,P335976,Rev,saa06,552,13,"[674, 3934, 757, 3996]","[159, 1391, 242, 1453]"
1400,P335976,Rev,saa06,552,13,"[1380, 2646, 1471, 2700]","[865, 103, 956, 157]"
1400,P335976,Rev,saa06,748,14,"[1083, 3395, 1137, 3469]","[568, 852, 622, 926]"
1400,P335976,Rev,saa06,748,14,"[1239, 3311, 1288, 3378]","[724, 768, 773, 835]"
1400,P335976,Rev,saa06,748,14,"[739, 3880, 788, 3942]","[224, 1337, 273, 1399]"
1400,P335976,Rev,saa06,748,14,"[693, 2922, 757, 2989]","[178, 379, 242, 446]"
1400,P335976,Rev,saa06,748,14,"[700, 3993, 756, 4054]","[185, 1450, 241, 1511]"
1400,P335976,Rev,saa06,748,14,"[701, 4051, 764, 4140]","[186, 1508, 249, 1597]"
1400,P335976,Rev,saa06,514,15,"[850, 3468, 999, 3535]","[335, 925, 484, 992]"
1400,P335976,Rev,saa06,514,15,"[1272, 3820, 1399, 3895]","[757, 1277, 884, 1352]"
1400,P335976,Rev,saa06,661,16,"[1279, 3428, 1339, 3495]","[764, 885, 824, 952]"
1400,P335976,Rev,saa06,661,16,"[1415, 3166, 1463, 3228]","[900, 623, 948, 685]"
1400,P335976,Rev,saa06,112,17,"[1165, 3441, 1291, 3496]","[650, 898, 776, 953]"
1400,P335976,Rev,saa06,112,17,"[1008, 3779, 1090, 3827]","[493, 1236, 575, 1284]"
1400,P335976,Rev,saa06,498,19,"[1124, 3703, 1206, 3766]","[609, 1160, 691, 1223]"
1400,P335976,Rev,saa06,498,19,"[885, 3601, 999, 3670]","[370, 1058, 484, 1127]"
1400,P335976,Rev,saa06,736,77,"[890, 3771, 1001, 3827]","[375, 1228, 486, 1284]"
