segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1956,P334836,Rev,saa05,380,62,"[728, 194, 787, 252]","[211, 132, 270, 190]"
1956,P334836,Rev,saa05,592,330,"[781, 207, 810, 240]","[264, 145, 293, 178]"
1956,P334836,Rev,saa05,85,23,"[615, 204, 681, 253]","[98, 142, 164, 191]"
1956,P334836,Rev,saa05,253,124,"[678, 202, 733, 255]","[161, 140, 216, 193]"
1956,P334836,Rev,saa05,552,13,"[812, 200, 871, 248]","[295, 138, 354, 186]"
1956,P334836,Rev,saa05,839,11,"[868, 208, 912, 251]","[351, 146, 395, 189]"
1956,P334836,Rev,saa05,248,5,"[593, 249, 663, 299]","[76, 187, 146, 237]"
1956,P334836,Rev,saa05,24,58,"[649, 251, 741, 298]","[132, 189, 224, 236]"
1956,P334836,Rev,saa05,514,15,"[763, 239, 844, 293]","[246, 177, 327, 231]"
1956,P334836,Rev,saa05,164,78,"[838, 247, 909, 298]","[321, 185, 392, 236]"
1956,P334836,Rev,saa05,181,107,"[578, 293, 645, 344]","[61, 231, 128, 282]"
1956,P334836,Rev,saa05,567,96,"[639, 294, 704, 342]","[122, 232, 187, 280]"
1956,P334836,Rev,saa05,592,330,"[688, 298, 715, 330]","[171, 236, 198, 268]"
1956,P334836,Rev,saa05,1,2,"[715, 294, 751, 339]","[198, 232, 234, 277]"
1956,P334836,Rev,saa05,71,193,"[748, 290, 802, 340]","[231, 228, 285, 278]"
1956,P334836,Rev,saa05,836,147,"[796, 288, 869, 343]","[279, 226, 352, 281]"
1956,P334836,Rev,saa05,828,88,"[860, 293, 917, 346]","[343, 231, 400, 284]"
1956,P334836,Rev,saa05,118,83,"[575, 341, 644, 390]","[58, 279, 127, 328]"
1956,P334836,Rev,saa05,724,79,"[636, 334, 730, 385]","[119, 272, 213, 323]"
1956,P334836,Rev,saa05,464,113,"[726, 333, 818, 385]","[209, 271, 301, 323]"
1956,P334836,Rev,saa05,839,11,"[813, 339, 870, 386]","[296, 277, 353, 324]"
1956,P334836,Rev,saa05,86,48,"[868, 338, 945, 387]","[351, 276, 428, 325]"
1956,P334836,Rev,saa05,514,15,"[547, 381, 616, 443]","[30, 319, 99, 381]"
1956,P334836,Rev,saa05,825,51,"[604, 383, 660, 439]","[87, 321, 143, 377]"
1956,P334836,Rev,saa05,661,16,"[640, 378, 684, 435]","[123, 316, 167, 373]"
1956,P334836,Rev,saa05,514,15,"[686, 374, 763, 432]","[169, 312, 246, 370]"
1956,P334836,Rev,saa05,553,35,"[755, 373, 826, 433]","[238, 311, 309, 371]"
1956,P334836,Rev,saa05,71,193,"[819, 380, 885, 429]","[302, 318, 368, 367]"
1956,P334836,Rev,saa05,754,56,"[880, 383, 946, 436]","[363, 321, 429, 374]"
1956,P334836,Rev,saa05,86,48,"[578, 428, 649, 484]","[61, 366, 132, 422]"
1956,P334836,Rev,saa05,490,30,"[633, 431, 721, 479]","[116, 369, 204, 417]"
1956,P334836,Rev,saa05,592,330,"[707, 442, 733, 470]","[190, 380, 216, 408]"
1956,P334836,Rev,saa05,496,126,"[731, 426, 809, 489]","[214, 364, 292, 427]"
1956,P334836,Rev,saa05,754,56,"[801, 427, 883, 486]","[284, 365, 366, 424]"
1956,P334836,Rev,saa05,566,148,"[876, 425, 936, 479]","[359, 363, 419, 417]"
1956,P334836,Rev,saa05,358,21,"[623, 472, 680, 528]","[106, 410, 163, 466]"
1956,P334836,Rev,saa05,869,10,"[673, 479, 718, 535]","[156, 417, 201, 473]"
1956,P334836,Rev,saa05,599,27,"[580, 479, 639, 533]","[63, 417, 122, 471]"
1956,P334836,Rev,saa05,112,17,"[704, 480, 774, 526]","[187, 418, 257, 464]"
1956,P334836,Rev,saa05,437,165,"[769, 472, 823, 537]","[252, 410, 306, 475]"
1956,P334836,Rev,saa05,86,48,"[817, 475, 883, 531]","[300, 413, 366, 469]"
1956,P334836,Rev,saa05,635,103,"[865, 467, 947, 531]","[348, 405, 430, 469]"
1956,P334836,Rev,saa05,839,11,"[743, 529, 792, 577]","[226, 467, 275, 515]"
1956,P334836,Rev,saa05,592,330,"[781, 538, 816, 569]","[264, 476, 299, 507]"
1956,P334836,Rev,saa05,839,11,"[819, 527, 862, 578]","[302, 465, 345, 516]"
1956,P334836,Rev,saa05,248,5,"[857, 525, 924, 576]","[340, 463, 407, 514]"
1956,P334836,Rev,saa05,86,48,"[734, 573, 820, 625]","[217, 511, 303, 563]"
1956,P334836,Rev,saa05,112,17,"[787, 579, 849, 620]","[270, 517, 332, 558]"
1956,P334836,Rev,saa05,592,330,"[838, 585, 860, 615]","[321, 523, 343, 553]"
1956,P334836,Rev,saa05,86,48,"[860, 568, 924, 618]","[343, 506, 407, 556]"
