segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
363,P334921,Obv,saa05,9,40,"[743, 347, 805, 394]","[105, 298, 167, 345]"
363,P334921,Obv,saa05,18,210,"[702, 177, 777, 233]","[64, 128, 139, 184]"
363,P334921,Obv,saa05,498,19,"[684, 347, 754, 393]","[46, 298, 116, 344]"
363,P334921,Obv,saa05,596,39,"[900, 345, 958, 407]","[262, 296, 320, 358]"
363,P334921,Obv,saa05,839,11,"[889, 231, 936, 296]","[251, 182, 298, 247]"
363,P334921,Obv,saa05,578,98,"[716, 456, 754, 505]","[78, 407, 116, 456]"
363,P334921,Obv,saa05,302,209,"[803, 460, 868, 520]","[165, 411, 230, 471]"
363,P334921,Obv,saa05,14,24,"[801, 336, 893, 402]","[163, 287, 255, 353]"
363,P334921,Obv,saa05,98,41,"[812, 235, 891, 288]","[174, 186, 253, 239]"
363,P334921,Obv,saa05,254,222,"[769, 286, 827, 337]","[131, 237, 189, 288]"
363,P334921,Obv,saa05,24,58,"[769, 174, 874, 234]","[131, 125, 236, 185]"
363,P334921,Obv,saa05,736,77,"[745, 229, 823, 285]","[107, 180, 185, 236]"
363,P334921,Obv,saa05,737,100,"[850, 471, 917, 526]","[212, 422, 279, 477]"
363,P334921,Obv,saa05,711,86,"[724, 284, 780, 341]","[86, 235, 142, 292]"
363,P334921,Obv,saa05,836,147,"[689, 233, 754, 290]","[51, 184, 116, 241]"
363,P334921,Obv,saa05,132,90,"[710, 402, 778, 450]","[72, 353, 140, 401]"
363,P334921,Obv,saa05,20,205,"[881, 301, 959, 349]","[243, 252, 321, 300]"
363,P334921,Obv,saa05,24,58,"[811, 412, 904, 460]","[173, 363, 266, 411]"
363,P334921,Obv,saa05,596,39,"[689, 282, 742, 342]","[51, 233, 104, 293]"
363,P334921,Obv,saa05,566,148,"[820, 287, 905, 345]","[182, 238, 267, 296]"
363,P334921,Obv,saa05,748,14,"[956, 361, 984, 404]","[318, 312, 346, 355]"
363,P334921,Obv,saa05,578,98,"[683, 396, 720, 453]","[45, 347, 82, 404]"
363,P334921,Obv,saa05,302,209,"[763, 399, 824, 462]","[125, 350, 186, 413]"
363,P334921,Obv,saa05,839,11,"[899, 415, 936, 463]","[261, 366, 298, 414]"
363,P334921,Obv,saa05,839,11,"[934, 413, 967, 460]","[296, 364, 329, 411]"
363,P334921,Obv,saa05,132,90,"[750, 467, 841, 518]","[112, 418, 203, 469]"
