segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
56,P336608,Obv,train,258,183,"[544, 225, 605, 277]","[544, 225, 605, 277]"
56,P336608,Obv,train,590,198,"[573, 275, 640, 321]","[573, 275, 640, 321]"
56,P336608,Obv,train,31,199,"[732, 264, 809, 311]","[732, 264, 809, 311]"
56,P336608,Obv,train,136,156,"[475, 320, 549, 369]","[475, 320, 549, 369]"
56,P336608,Obv,train,309,200,"[681, 307, 733, 351]","[681, 307, 733, 351]"
56,P336608,Obv,train,839,11,"[473, 277, 520, 329]","[50, 215, 97, 267]"
56,P336608,Obv,train,118,83,"[609, 314, 682, 360]","[186, 252, 259, 298]"
56,P336608,Obv,train,142,76,"[552, 136, 611, 187]","[129, 74, 188, 125]"
56,P336608,Obv,train,561,65,"[607, 134, 676, 185]","[184, 72, 253, 123]"
56,P336608,Obv,train,24,58,"[671, 137, 744, 183]","[248, 75, 321, 121]"
56,P336608,Obv,train,380,62,"[649, 177, 717, 233]","[226, 115, 294, 171]"
56,P336608,Obv,train,552,13,"[762, 178, 819, 225]","[339, 116, 396, 163]"
56,P336608,Obv,train,9,40,"[543, 184, 595, 222]","[120, 122, 172, 160]"
56,P336608,Obv,train,14,24,"[590, 184, 657, 230]","[167, 122, 234, 168]"
56,P336608,Obv,train,724,79,"[698, 180, 765, 227]","[275, 118, 342, 165]"
56,P336608,Obv,train,248,5,"[476, 230, 549, 277]","[53, 168, 126, 215]"
56,P336608,Obv,train,248,5,"[597, 229, 671, 275]","[174, 167, 248, 213]"
56,P336608,Obv,train,258,183,"[544, 225, 605, 277]","[121, 163, 182, 215]"
56,P336608,Obv,train,754,56,"[806, 262, 853, 307]","[383, 200, 430, 245]"
56,P336608,Obv,train,142,76,"[661, 226, 726, 273]","[238, 164, 303, 211]"
56,P336608,Obv,train,485,158,"[719, 220, 800, 270]","[296, 158, 377, 208]"
56,P336608,Obv,train,1,2,"[795, 227, 829, 258]","[372, 165, 406, 196]"
56,P336608,Obv,train,496,126,"[517, 274, 583, 324]","[94, 212, 160, 262]"
56,P336608,Obv,train,590,198,"[573, 275, 640, 321]","[150, 213, 217, 259]"
56,P336608,Obv,train,259,195,"[637, 270, 693, 315]","[214, 208, 270, 253]"
56,P336608,Obv,train,498,19,"[689, 268, 740, 314]","[266, 206, 317, 252]"
56,P336608,Obv,train,31,199,"[732, 264, 809, 311]","[309, 202, 386, 249]"
56,P336608,Obv,train,136,156,"[475, 320, 549, 369]","[52, 258, 126, 307]"
56,P336608,Obv,train,89,108,"[547, 319, 613, 358]","[124, 257, 190, 296]"
56,P336608,Obv,train,309,200,"[681, 307, 733, 351]","[258, 245, 310, 289]"
56,P336608,Obv,train,483,181,"[730, 304, 807, 350]","[307, 242, 384, 288]"
56,P336608,Obv,train,589,18,"[800, 295, 857, 348]","[377, 233, 434, 286]"
56,P336608,Obv,train,580,87,"[844, 294, 914, 346]","[421, 232, 491, 284]"
