segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
8,P404881,Rev,train,483,181,"[637, 1199, 747, 1240]","[637, 1199, 747, 1240]"
8,P404881,Rev,train,496,126,"[489, 1278, 579, 1321]","[489, 1278, 579, 1321]"
8,P404881,Rev,train,839,11,"[423, 1206, 466, 1255]","[61, 324, 104, 373]"
8,P404881,Rev,train,110,4,"[461, 1201, 539, 1255]","[99, 319, 177, 373]"
8,P404881,Rev,train,495,3,"[578, 1270, 672, 1315]","[216, 388, 310, 433]"
8,P404881,Rev,train,548,57,"[635, 1113, 713, 1157]","[273, 231, 351, 275]"
8,P404881,Rev,train,1,2,"[426, 1128, 469, 1166]","[64, 246, 107, 284]"
8,P404881,Rev,train,242,61,"[469, 1126, 555, 1169]","[107, 244, 193, 287]"
8,P404881,Rev,train,754,56,"[553, 1124, 635, 1172]","[191, 242, 273, 290]"
8,P404881,Rev,train,248,5,"[539, 1200, 637, 1242]","[177, 318, 275, 360]"
8,P404881,Rev,train,483,181,"[637, 1199, 747, 1240]","[275, 317, 385, 358]"
8,P404881,Rev,train,10,26,"[601, 1031, 656, 1080]","[239, 149, 294, 198]"
8,P404881,Rev,train,380,62,"[431, 1035, 487, 1090]","[69, 153, 125, 208]"
8,P404881,Rev,train,737,100,"[420, 1279, 488, 1332]","[58, 397, 126, 450]"
8,P404881,Rev,train,496,126,"[489, 1278, 579, 1321]","[127, 396, 217, 439]"
8,P404881,Rev,train,127,20,"[643, 1030, 705, 1074]","[281, 148, 343, 192]"
