segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
19,P336678,Obv,saa09,10,26,"[477, 406, 600, 470]","[92, 57, 215, 121]"
19,P336678,Obv,saa09,15,109,"[596, 397, 706, 465]","[211, 48, 321, 116]"
19,P336678,Obv,saa09,566,148,"[773, 391, 902, 460]","[388, 42, 517, 111]"
19,P336678,Obv,saa09,71,193,"[900, 394, 1044, 463]","[515, 45, 659, 114]"
19,P336678,Obv,saa09,552,13,"[471, 466, 561, 550]","[86, 117, 176, 201]"
19,P336678,Obv,saa09,839,11,"[552, 461, 621, 553]","[167, 112, 236, 204]"
19,P336678,Obv,saa09,490,30,"[624, 452, 790, 537]","[239, 103, 405, 188]"
19,P336678,Obv,saa09,248,5,"[782, 448, 915, 535]","[397, 99, 530, 186]"
19,P336678,Obv,saa09,99,97,"[908, 456, 1021, 541]","[523, 107, 636, 192]"
19,P336678,Obv,saa09,248,5,"[602, 544, 745, 633]","[217, 195, 360, 284]"
19,P336678,Obv,saa09,99,97,"[733, 539, 852, 627]","[348, 190, 467, 278]"
19,P336678,Obv,saa09,10,26,"[839, 544, 941, 627]","[454, 195, 556, 278]"
19,P336678,Obv,saa09,111,8,"[622, 624, 744, 710]","[237, 275, 359, 361]"
19,P336678,Obv,saa09,358,21,"[742, 623, 876, 707]","[357, 274, 491, 358]"
19,P336678,Obv,saa09,261,160,"[460, 824, 666, 930]","[75, 475, 281, 581]"
19,P336678,Obv,saa09,248,5,"[654, 819, 777, 914]","[269, 470, 392, 565]"
19,P336678,Obv,saa09,498,19,"[468, 933, 607, 1033]","[83, 584, 222, 684]"
19,P336678,Obv,saa09,9,40,"[596, 928, 708, 1024]","[211, 579, 323, 675]"
19,P336678,Obv,saa09,580,87,"[705, 915, 804, 1018]","[320, 566, 419, 669]"
19,P336678,Obv,saa09,566,148,"[469, 1026, 603, 1120]","[84, 677, 218, 771]"
19,P336678,Obv,saa09,266,119,"[593, 1018, 792, 1109]","[208, 669, 407, 760]"
19,P336678,Obv,saa09,252,80,"[451, 1110, 591, 1199]","[66, 761, 206, 850]"
19,P336678,Obv,saa09,350,25,"[583, 1106, 734, 1199]","[198, 757, 349, 850]"
