segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1196,P336198,Obv,saa06,1,2,"[462, 613, 578, 714]","[132, 247, 248, 348]"
1196,P336198,Obv,saa06,254,222,"[731, 602, 892, 689]","[401, 236, 562, 323]"
1196,P336198,Obv,saa06,14,24,"[470, 819, 614, 928]","[140, 453, 284, 562]"
1196,P336198,Obv,saa06,859,1,"[583, 809, 644, 930]","[253, 443, 314, 564]"
1196,P336198,Obv,saa06,851,68,"[633, 802, 702, 926]","[303, 436, 372, 560]"
1196,P336198,Obv,saa06,495,3,"[690, 796, 794, 904]","[360, 430, 464, 538]"
1196,P336198,Obv,saa06,641,32,"[772, 765, 908, 893]","[442, 399, 578, 527]"
1196,P336198,Obv,saa06,15,109,"[513, 713, 631, 804]","[183, 347, 301, 438]"
1196,P336198,Obv,saa06,514,15,"[629, 702, 723, 808]","[299, 336, 393, 442]"
1196,P336198,Obv,saa06,859,1,"[710, 691, 783, 800]","[380, 325, 453, 434]"
1196,P336198,Obv,saa06,578,98,"[753, 698, 829, 776]","[423, 332, 499, 410]"
1196,P336198,Obv,saa06,71,193,"[805, 656, 908, 750]","[475, 290, 578, 384]"
