segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
981,P334892,Obv,saa05,839,11,"[497, 1473, 537, 1530]","[52, 43, 92, 100]"
981,P334892,Obv,saa05,110,4,"[537, 1472, 601, 1522]","[92, 42, 156, 92]"
981,P334892,Obv,saa05,266,119,"[594, 1471, 721, 1525]","[149, 41, 276, 95]"
981,P334892,Obv,saa05,18,210,"[501, 1522, 584, 1574]","[56, 92, 139, 144]"
981,P334892,Obv,saa05,24,58,"[583, 1519, 676, 1574]","[138, 89, 231, 144]"
981,P334892,Obv,saa05,748,14,"[679, 1521, 718, 1577]","[234, 91, 273, 147]"
981,P334892,Obv,saa05,566,148,"[489, 1575, 568, 1632]","[44, 145, 123, 202]"
981,P334892,Obv,saa05,266,119,"[565, 1579, 695, 1634]","[120, 149, 250, 204]"
981,P334892,Obv,saa05,164,78,"[694, 1576, 760, 1631]","[249, 146, 315, 201]"
981,P334892,Obv,saa05,552,13,"[498, 1639, 557, 1689]","[53, 209, 112, 259]"
981,P334892,Obv,saa05,839,11,"[555, 1634, 599, 1699]","[110, 204, 154, 269]"
981,P334892,Obv,saa05,252,80,"[600, 1636, 673, 1683]","[155, 206, 228, 253]"
981,P334892,Obv,saa05,1,2,"[504, 1703, 546, 1739]","[59, 273, 101, 309]"
981,P334892,Obv,saa05,71,193,"[545, 1692, 633, 1746]","[100, 262, 188, 316]"
981,P334892,Obv,saa05,236,284,"[635, 1689, 747, 1749]","[190, 259, 302, 319]"
981,P334892,Obv,saa05,1,2,"[749, 1701, 786, 1740]","[304, 271, 341, 310]"
981,P334892,Obv,saa05,748,14,"[507, 1747, 547, 1816]","[62, 317, 102, 386]"
981,P334892,Obv,saa05,86,48,"[536, 1742, 625, 1809]","[91, 312, 180, 379]"
981,P334892,Obv,saa05,635,103,"[614, 1748, 707, 1809]","[169, 318, 262, 379]"
981,P334892,Obv,saa05,260,84,"[701, 1746, 787, 1810]","[256, 316, 342, 380]"
