segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
12,P393668,Rev,train,18,210,"[439, 1919, 580, 2030]","[439, 1919, 580, 2030]"
12,P393668,Rev,train,663,211,"[507, 2209, 710, 2315]","[507, 2209, 710, 2315]"
12,P393668,Rev,train,839,11,"[443, 1829, 520, 1933]","[80, 85, 157, 189]"
12,P393668,Rev,train,110,4,"[516, 1817, 631, 1902]","[153, 73, 268, 158]"
12,P393668,Rev,train,266,119,"[626, 1795, 823, 1906]","[263, 51, 460, 162]"
12,P393668,Rev,train,164,78,"[826, 1803, 939, 1911]","[463, 59, 576, 167]"
12,P393668,Rev,train,18,210,"[439, 1919, 580, 2030]","[76, 175, 217, 286]"
12,P393668,Rev,train,24,58,"[563, 1905, 720, 2031]","[200, 161, 357, 287]"
12,P393668,Rev,train,748,14,"[719, 1909, 788, 2022]","[356, 165, 425, 278]"
12,P393668,Rev,train,661,16,"[518, 2033, 592, 2117]","[155, 289, 229, 373]"
12,P393668,Rev,train,98,41,"[798, 1984, 981, 2098]","[435, 240, 618, 354]"
12,P393668,Rev,train,736,77,"[590, 2013, 791, 2114]","[227, 269, 428, 370]"
12,P393668,Rev,train,10,26,"[789, 1911, 878, 2006]","[426, 167, 515, 262]"
12,P393668,Rev,train,464,113,"[868, 1914, 984, 1992]","[505, 170, 621, 248]"
12,P393668,Rev,train,812,82,"[424, 2030, 544, 2132]","[61, 286, 181, 388]"
12,P393668,Rev,train,110,4,"[505, 2111, 636, 2224]","[142, 367, 273, 480]"
12,P393668,Rev,train,266,119,"[635, 2101, 852, 2213]","[272, 357, 489, 469]"
12,P393668,Rev,train,164,78,"[847, 2087, 963, 2182]","[484, 343, 600, 438]"
12,P393668,Rev,train,839,11,"[717, 2211, 820, 2311]","[354, 467, 457, 567]"
12,P393668,Rev,train,663,211,"[507, 2209, 710, 2315]","[144, 465, 347, 571]"
12,P393668,Rev,train,598,155,"[913, 2193, 1036, 2281]","[550, 449, 673, 537]"
12,P393668,Rev,train,851,68,"[818, 2201, 902, 2306]","[455, 457, 539, 562]"
12,P393668,Rev,train,566,148,"[438, 2321, 580, 2412]","[75, 577, 217, 668]"
12,P393668,Rev,train,578,98,"[573, 2318, 677, 2410]","[210, 574, 314, 666]"
12,P393668,Rev,train,16,73,"[694, 2311, 861, 2411]","[331, 567, 498, 667]"
12,P393668,Rev,train,566,148,"[445, 2413, 590, 2506]","[82, 669, 227, 762]"
12,P393668,Rev,train,266,119,"[594, 2411, 814, 2513]","[231, 667, 451, 769]"
12,P393668,Rev,train,113,31,"[814, 2410, 917, 2494]","[451, 666, 554, 750]"
12,P393668,Rev,train,357,134,"[470, 2513, 628, 2614]","[107, 769, 265, 870]"
12,P393668,Rev,train,839,11,"[808, 2509, 894, 2607]","[445, 765, 531, 863]"
12,P393668,Rev,train,839,11,"[485, 2608, 582, 2705]","[122, 864, 219, 961]"
12,P393668,Rev,train,248,5,"[632, 2605, 821, 2695]","[269, 861, 458, 951]"
12,P393668,Rev,train,469,28,"[619, 2708, 762, 2807]","[256, 964, 399, 1063]"
12,P393668,Rev,train,856,111,"[860, 2297, 953, 2400]","[497, 553, 590, 656]"
