segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
60,P335605,Obv,train,71,193,"[467, 160, 622, 225]","[467, 160, 622, 225]"
60,P335605,Obv,train,71,193,"[261, 216, 369, 287]","[261, 216, 369, 287]"
60,P335605,Obv,train,1,2,"[234, 162, 477, 220]","[186, 114, 429, 172]"
60,P335605,Obv,train,71,193,"[467, 160, 622, 225]","[419, 112, 574, 177]"
60,P335605,Obv,train,1,2,"[212, 220, 268, 278]","[164, 172, 220, 230]"
60,P335605,Obv,train,71,193,"[261, 216, 369, 287]","[213, 168, 321, 239]"
60,P335605,Obv,train,859,1,"[360, 222, 420, 287]","[312, 174, 372, 239]"
60,P335605,Obv,train,120,49,"[415, 214, 520, 280]","[367, 166, 472, 232]"
60,P335605,Obv,train,753,81,"[506, 218, 655, 283]","[458, 170, 607, 235]"
60,P335605,Obv,train,599,27,"[117, 212, 218, 284]","[69, 164, 170, 236]"
60,P335605,Obv,train,1,2,"[201, 278, 254, 337]","[153, 230, 206, 289]"
60,P335605,Obv,train,71,193,"[244, 277, 352, 343]","[196, 229, 304, 295]"
60,P335605,Obv,train,748,14,"[341, 279, 392, 350]","[293, 231, 344, 302]"
60,P335605,Obv,train,748,14,"[448, 275, 500, 355]","[400, 227, 452, 307]"
60,P335605,Obv,train,589,18,"[375, 269, 446, 349]","[327, 221, 398, 301]"
60,P335605,Obv,train,552,13,"[579, 273, 662, 348]","[531, 225, 614, 300]"
60,P335605,Obv,train,839,11,"[593, 340, 665, 408]","[545, 292, 617, 360]"
60,P335605,Obv,train,839,11,"[586, 397, 663, 471]","[538, 349, 615, 423]"
60,P335605,Obv,train,266,119,"[279, 337, 539, 408]","[231, 289, 491, 360]"
60,P335605,Obv,train,644,187,"[478, 274, 588, 340]","[430, 226, 540, 292]"
60,P335605,Obv,train,631,94,"[380, 394, 468, 457]","[332, 346, 420, 409]"
