segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
2314,P335959,Rev,saa06,863,365,"[835, 2988, 914, 3066]","[390, 1085, 469, 1163]"
2314,P335959,Rev,saa06,92,140,"[885, 2564, 980, 2631]","[440, 661, 535, 728]"
2314,P335959,Rev,saa06,839,11,"[1002, 2852, 1074, 2937]","[557, 949, 629, 1034]"
2314,P335959,Rev,saa06,839,11,"[940, 2854, 1007, 2933]","[495, 951, 562, 1030]"
2314,P335959,Rev,saa06,748,14,"[610, 2739, 680, 2812]","[165, 836, 235, 909]"
2314,P335959,Rev,saa06,748,14,"[646, 2577, 703, 2658]","[201, 674, 258, 755]"
2314,P335959,Rev,saa06,748,14,"[620, 2806, 675, 2879]","[175, 903, 230, 976]"
2314,P335959,Rev,saa06,514,15,"[647, 2660, 735, 2734]","[202, 757, 290, 831]"
2314,P335959,Rev,saa06,708,173,"[777, 2979, 845, 3052]","[332, 1076, 400, 1149]"
2314,P335959,Rev,saa06,599,27,"[1059, 2188, 1183, 2301]","[614, 285, 738, 398]"
2314,P335959,Rev,saa06,498,19,"[850, 1956, 936, 2038]","[405, 53, 491, 135]"
2314,P335959,Rev,saa06,90,228,"[692, 2412, 812, 2503]","[247, 509, 367, 600]"
2314,P335959,Rev,saa06,10,26,"[877, 2413, 956, 2494]","[432, 510, 511, 591]"
2314,P335959,Rev,saa06,10,26,"[701, 2574, 780, 2655]","[256, 671, 335, 752]"
2314,P335959,Rev,saa06,490,30,"[962, 2116, 1072, 2190]","[517, 213, 627, 287]"
2314,P335959,Rev,saa06,553,35,"[1019, 2706, 1102, 2777]","[574, 803, 657, 874]"
2314,P335959,Rev,saa06,514,15,"[927, 2789, 1021, 2852]","[482, 886, 576, 949]"
2314,P335959,Rev,saa06,92,140,"[931, 2339, 1056, 2417]","[486, 436, 611, 514]"
2314,P335959,Rev,saa06,98,41,"[729, 2650, 820, 2733]","[284, 747, 375, 830]"
2314,P335959,Rev,saa06,678,167,"[925, 2635, 1029, 2714]","[480, 732, 584, 811]"
2314,P335959,Rev,saa06,860,0,"[549, 2658, 647, 2739]","[104, 755, 202, 836]"
2314,P335959,Rev,saa06,754,56,"[1021, 2623, 1108, 2701]","[576, 720, 663, 798]"
2314,P335959,Rev,saa06,754,56,"[865, 2728, 954, 2796]","[420, 825, 509, 893]"
2314,P335959,Rev,saa06,754,56,"[1042, 2328, 1153, 2424]","[597, 425, 708, 521]"
2314,P335959,Rev,saa06,24,58,"[1014, 1958, 1110, 2046]","[569, 55, 665, 143]"
2314,P335959,Rev,saa06,380,62,"[1060, 2111, 1181, 2190]","[615, 208, 736, 287]"
2314,P335959,Rev,saa06,380,62,"[937, 1956, 1023, 2036]","[492, 53, 578, 133]"
2314,P335959,Rev,saa06,437,165,"[969, 2552, 1095, 2627]","[524, 649, 650, 724]"
2314,P335959,Rev,saa06,380,62,"[1105, 2618, 1200, 2697]","[660, 715, 755, 794]"
2314,P335959,Rev,saa06,678,167,"[1043, 2050, 1160, 2116]","[598, 147, 715, 213]"
2314,P335959,Rev,saa06,541,72,"[819, 2633, 934, 2721]","[374, 730, 489, 818]"
2314,P335959,Rev,saa06,16,73,"[808, 2495, 970, 2567]","[363, 592, 525, 664]"
2314,P335959,Rev,saa06,16,73,"[663, 2734, 806, 2806]","[218, 831, 361, 903]"
2314,P335959,Rev,saa06,736,77,"[766, 1957, 864, 2038]","[321, 54, 419, 135]"
2314,P335959,Rev,saa06,109,258,"[1105, 2694, 1194, 2771]","[660, 791, 749, 868]"
2314,P335959,Rev,saa06,164,78,"[655, 2801, 756, 2871]","[210, 898, 311, 968]"
2314,P335959,Rev,saa06,724,79,"[500, 2506, 651, 2577]","[55, 603, 206, 674]"
2314,P335959,Rev,saa06,724,79,"[505, 2575, 649, 2663]","[60, 672, 204, 760]"
2314,P335959,Rev,saa06,711,86,"[792, 2421, 872, 2498]","[347, 518, 427, 595]"
2314,P335959,Rev,saa06,828,88,"[975, 2050, 1055, 2120]","[530, 147, 610, 217]"
2314,P335959,Rev,saa06,747,95,"[948, 2411, 1048, 2498]","[503, 508, 603, 595]"
2314,P335959,Rev,saa06,92,140,"[792, 2727, 888, 2799]","[347, 824, 443, 896]"
2314,P335959,Rev,saa06,737,100,"[817, 2342, 945, 2426]","[372, 439, 500, 523]"
2314,P335959,Rev,saa06,24,58,"[1103, 1954, 1194, 2061]","[658, 51, 749, 158]"
2314,P335959,Rev,saa06,180,101,"[788, 2562, 890, 2637]","[343, 659, 445, 734]"
2314,P335959,Rev,saa06,90,228,"[1015, 2768, 1116, 2860]","[570, 865, 671, 957]"
2314,P335959,Rev,saa06,92,140,"[827, 2790, 934, 2853]","[382, 887, 489, 950]"
2314,P335959,Rev,saa06,708,173,"[751, 2792, 825, 2861]","[306, 889, 380, 958]"
2314,P335959,Rev,saa06,259,195,"[752, 2861, 878, 2929]","[307, 958, 433, 1026]"
2314,P335959,Rev,saa06,258,183,"[708, 2501, 815, 2576]","[263, 598, 370, 673]"
2314,P335959,Rev,saa06,566,148,"[680, 1947, 781, 2037]","[235, 44, 336, 134]"
2314,P335959,Rev,saa06,1,2,"[936, 2042, 997, 2106]","[491, 139, 552, 203]"
2314,P335959,Rev,saa06,839,11,"[1012, 2191, 1063, 2278]","[567, 288, 618, 375]"
2314,P335959,Rev,saa06,748,14,"[652, 2432, 712, 2511]","[207, 529, 267, 608]"
2314,P335959,Rev,saa06,748,14,"[648, 2509, 708, 2585]","[203, 606, 263, 682]"
2314,P335959,Rev,saa06,661,16,"[751, 2558, 806, 2631]","[306, 655, 361, 728]"
2314,P335959,Rev,saa06,514,15,"[944, 2714, 1028, 2795]","[499, 811, 583, 892]"
2314,P335959,Rev,saa06,495,3,"[1105, 2778, 1173, 2856]","[660, 875, 728, 953]"
2314,P335959,Rev,saa06,736,77,"[845, 2850, 949, 2928]","[400, 947, 504, 1025]"
2314,P335959,Rev,saa06,498,19,"[664, 2868, 760, 2949]","[219, 965, 315, 1046]"
2314,P335959,Rev,saa06,748,14,"[616, 2870, 671, 2954]","[171, 967, 226, 1051]"
2314,P335959,Rev,saa06,596,39,"[704, 2977, 788, 3062]","[259, 1074, 343, 1159]"
