segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
44,P336643,Obv,train,180,101,"[618, 553, 683, 603]","[618, 553, 683, 603]"
44,P336643,Obv,train,113,31,"[833, 315, 896, 370]","[354, 172, 417, 227]"
44,P336643,Obv,train,10,26,"[820, 372, 903, 428]","[341, 229, 424, 285]"
44,P336643,Obv,train,110,4,"[688, 419, 816, 499]","[209, 276, 337, 356]"
44,P336643,Obv,train,839,11,"[832, 426, 907, 487]","[353, 283, 428, 344]"
44,P336643,Obv,train,839,11,"[950, 400, 1009, 469]","[471, 257, 530, 326]"
44,P336643,Obv,train,10,26,"[593, 500, 700, 557]","[114, 357, 221, 414]"
44,P336643,Obv,train,1,2,"[722, 500, 852, 543]","[243, 357, 373, 400]"
44,P336643,Obv,train,113,31,"[946, 450, 1024, 507]","[467, 307, 545, 364]"
44,P336643,Obv,train,748,14,"[531, 517, 588, 574]","[52, 374, 109, 431]"
44,P336643,Obv,train,754,56,"[943, 634, 1046, 689]","[464, 491, 567, 546]"
44,P336643,Obv,train,661,16,"[604, 659, 652, 706]","[125, 516, 173, 563]"
44,P336643,Obv,train,661,16,"[645, 655, 679, 705]","[166, 512, 200, 562]"
44,P336643,Obv,train,748,14,"[533, 606, 567, 651]","[54, 463, 88, 508]"
44,P336643,Obv,train,10,26,"[563, 605, 625, 650]","[84, 462, 146, 507]"
44,P336643,Obv,train,754,56,"[624, 606, 711, 645]","[145, 463, 232, 502]"
44,P336643,Obv,train,580,87,"[885, 568, 1048, 623]","[406, 425, 569, 480]"
44,P336643,Obv,train,298,52,"[776, 575, 872, 633]","[297, 432, 393, 490]"
44,P336643,Obv,train,10,26,"[673, 552, 723, 602]","[194, 409, 244, 459]"
44,P336643,Obv,train,10,26,"[559, 556, 606, 601]","[80, 413, 127, 458]"
44,P336643,Obv,train,661,16,"[592, 558, 630, 603]","[113, 415, 151, 460]"
44,P336643,Obv,train,180,101,"[618, 553, 683, 603]","[139, 410, 204, 460]"
44,P336643,Obv,train,89,108,"[716, 547, 766, 596]","[237, 404, 287, 453]"
44,P336643,Obv,train,10,26,"[837, 527, 899, 580]","[358, 384, 420, 437]"
44,P336643,Obv,train,92,140,"[525, 658, 615, 705]","[46, 515, 136, 562]"
44,P336643,Obv,train,10,26,"[973, 511, 1026, 581]","[494, 368, 547, 438]"
