segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
2061,P334894,Obv,saa05,839,11,"[805, 1979, 871, 2055]","[165, 60, 231, 136]"
2061,P334894,Obv,saa05,110,4,"[860, 1988, 981, 2049]","[220, 69, 341, 130]"
2061,P334894,Obv,saa05,18,210,"[811, 2056, 948, 2133]","[171, 137, 308, 214]"
2061,P334894,Obv,saa05,24,58,"[927, 2059, 1046, 2131]","[287, 140, 406, 212]"
2061,P334894,Obv,saa05,812,82,"[804, 2136, 908, 2220]","[164, 217, 268, 301]"
2061,P334894,Obv,saa05,661,16,"[878, 2147, 924, 2200]","[238, 228, 284, 281]"
2061,P334894,Obv,saa05,736,77,"[917, 2129, 1047, 2206]","[277, 210, 407, 287]"
2061,P334894,Obv,saa05,266,119,"[896, 2215, 1047, 2303]","[256, 296, 407, 384]"
2061,P334894,Obv,saa05,839,11,"[802, 2302, 878, 2379]","[162, 383, 238, 460]"
2061,P334894,Obv,saa05,248,5,"[851, 2306, 962, 2382]","[211, 387, 322, 463]"
2061,P334894,Obv,saa05,839,11,"[953, 2302, 1025, 2380]","[313, 383, 385, 461]"
2061,P334894,Obv,saa05,753,81,"[1028, 2297, 1133, 2383]","[388, 378, 493, 464]"
2061,P334894,Obv,saa05,252,80,"[1128, 2322, 1229, 2375]","[488, 403, 589, 456]"
2061,P334894,Obv,saa05,566,148,"[803, 2214, 918, 2298]","[163, 295, 278, 379]"
2061,P334894,Obv,saa05,110,4,"[1004, 2382, 1095, 2471]","[364, 463, 455, 552]"
2061,P334894,Obv,saa05,839,11,"[1099, 2395, 1149, 2460]","[459, 476, 509, 541]"
2061,P334894,Obv,saa05,839,11,"[1151, 2395, 1206, 2463]","[511, 476, 566, 544]"
2061,P334894,Obv,saa05,708,173,"[949, 2375, 1012, 2450]","[309, 456, 372, 531]"
2061,P334894,Obv,saa05,578,98,"[894, 2373, 956, 2464]","[254, 454, 316, 545]"
2061,P334894,Obv,saa05,566,148,"[799, 2370, 911, 2463]","[159, 451, 271, 544]"
2061,P334894,Obv,saa05,1,2,"[802, 2478, 873, 2534]","[162, 559, 233, 615]"
2061,P334894,Obv,saa05,248,5,"[875, 2470, 990, 2541]","[235, 551, 350, 622]"
2061,P334894,Obv,saa05,132,90,"[976, 2473, 1070, 2541]","[336, 554, 430, 622]"
2061,P334894,Obv,saa05,753,81,"[1063, 2462, 1150, 2533]","[423, 543, 510, 614]"
2061,P334894,Obv,saa05,252,80,"[1149, 2478, 1252, 2544]","[509, 559, 612, 625]"
2061,P334894,Obv,saa05,754,56,"[1035, 2544, 1162, 2623]","[395, 625, 522, 704]"
2061,P334894,Obv,saa05,869,10,"[1161, 2553, 1238, 2621]","[521, 634, 598, 702]"
2061,P334894,Obv,saa05,812,82,"[790, 2542, 903, 2636]","[150, 623, 263, 717]"
2061,P334894,Obv,saa05,696,337,"[877, 2545, 1043, 2630]","[237, 626, 403, 711]"
2061,P334894,Obv,saa05,252,80,"[798, 2646, 911, 2706]","[158, 727, 271, 787]"
2061,P334894,Obv,saa05,16,73,"[905, 2632, 1054, 2703]","[265, 713, 414, 784]"
2061,P334894,Obv,saa05,132,90,"[1034, 2637, 1130, 2709]","[394, 718, 490, 790]"
2061,P334894,Obv,saa05,1,2,"[792, 2732, 866, 2774]","[152, 813, 226, 855]"
2061,P334894,Obv,saa05,663,211,"[862, 2698, 1034, 2798]","[222, 779, 394, 879]"
2061,P334894,Obv,saa05,631,94,"[1001, 2701, 1073, 2792]","[361, 782, 433, 873]"
2061,P334894,Obv,saa05,869,10,"[1062, 2715, 1122, 2783]","[422, 796, 482, 864]"
2061,P334894,Obv,saa05,839,11,"[1117, 2722, 1161, 2777]","[477, 803, 521, 858]"
2061,P334894,Obv,saa05,110,4,"[1169, 2708, 1263, 2784]","[529, 789, 623, 865]"
2061,P334894,Obv,saa05,514,15,"[783, 2788, 897, 2883]","[143, 869, 257, 964]"
2061,P334894,Obv,saa05,839,11,"[878, 2806, 922, 2882]","[238, 887, 282, 963]"
2061,P334894,Obv,saa05,753,81,"[925, 2804, 982, 2876]","[285, 885, 342, 957]"
2061,P334894,Obv,saa05,142,76,"[980, 2799, 1102, 2872]","[340, 880, 462, 953]"
2061,P334894,Obv,saa05,754,56,"[1097, 2794, 1191, 2874]","[457, 875, 551, 955]"
2061,P334894,Obv,saa05,248,5,"[794, 2886, 919, 2961]","[154, 967, 279, 1042]"
2061,P334894,Obv,saa05,71,193,"[913, 2891, 1026, 2963]","[273, 972, 386, 1044]"
2061,P334894,Obv,saa05,120,49,"[1006, 2874, 1104, 2961]","[366, 955, 464, 1042]"
2061,P334894,Obv,saa05,736,77,"[789, 2963, 919, 3047]","[149, 1044, 279, 1128]"
2061,P334894,Obv,saa05,98,41,"[908, 2964, 1001, 3047]","[268, 1045, 361, 1128]"
