segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
7,P404881,Obv,train,644,187,"[513, 211, 600, 257]","[513, 211, 600, 257]"
7,P404881,Obv,train,559,190,"[446, 252, 522, 289]","[446, 252, 522, 289]"
7,P404881,Obv,train,3,191,"[489, 352, 600, 386]","[489, 352, 600, 386]"
7,P404881,Obv,train,339,192,"[516, 417, 603, 457]","[516, 417, 603, 457]"
7,P404881,Obv,train,5,184,"[656, 420, 740, 459]","[656, 420, 740, 459]"
7,P404881,Obv,train,578,98,"[399, 160, 446, 206]","[41, 91, 88, 137]"
7,P404881,Obv,train,596,39,"[440, 167, 504, 208]","[82, 98, 146, 139]"
7,P404881,Obv,train,552,13,"[500, 175, 576, 215]","[142, 106, 218, 146]"
7,P404881,Obv,train,839,11,"[585, 182, 628, 220]","[227, 113, 270, 151]"
7,P404881,Obv,train,110,4,"[618, 183, 682, 227]","[260, 114, 324, 158]"
7,P404881,Obv,train,839,11,"[406, 210, 451, 250]","[48, 141, 93, 181]"
7,P404881,Obv,train,484,99,"[443, 212, 531, 250]","[85, 143, 173, 181]"
7,P404881,Obv,train,644,187,"[513, 211, 600, 257]","[155, 142, 242, 188]"
7,P404881,Obv,train,552,13,"[596, 222, 670, 259]","[238, 153, 312, 190]"
7,P404881,Obv,train,851,68,"[408, 247, 447, 288]","[50, 178, 89, 219]"
7,P404881,Obv,train,559,190,"[446, 252, 522, 289]","[88, 183, 164, 220]"
7,P404881,Obv,train,354,123,"[519, 254, 625, 289]","[161, 185, 267, 220]"
7,P404881,Obv,train,490,30,"[624, 256, 707, 292]","[266, 187, 349, 223]"
7,P404881,Obv,train,10,26,"[409, 283, 519, 320]","[51, 214, 161, 251]"
7,P404881,Obv,train,474,159,"[514, 284, 603, 319]","[156, 215, 245, 250]"
7,P404881,Obv,train,181,107,"[604, 287, 684, 323]","[246, 218, 326, 254]"
7,P404881,Obv,train,552,13,"[681, 286, 756, 325]","[323, 217, 398, 256]"
7,P404881,Obv,train,490,30,"[408, 317, 484, 353]","[50, 248, 126, 284]"
7,P404881,Obv,train,514,15,"[407, 349, 492, 392]","[49, 280, 134, 323]"
7,P404881,Obv,train,1,2,"[593, 352, 651, 389]","[235, 283, 293, 320]"
7,P404881,Obv,train,1,2,"[409, 386, 446, 421]","[51, 317, 88, 352]"
7,P404881,Obv,train,552,13,"[442, 385, 501, 423]","[84, 316, 143, 354]"
7,P404881,Obv,train,514,15,"[693, 387, 780, 427]","[335, 318, 422, 358]"
7,P404881,Obv,train,851,68,"[403, 420, 456, 462]","[45, 351, 98, 393]"
7,P404881,Obv,train,839,11,"[606, 419, 660, 454]","[248, 350, 302, 385]"
7,P404881,Obv,train,552,13,"[742, 422, 798, 459]","[384, 353, 440, 390]"
7,P404881,Obv,train,514,15,"[405, 455, 485, 493]","[47, 386, 127, 424]"
7,P404881,Obv,train,1,2,"[577, 456, 616, 492]","[219, 387, 258, 423]"
7,P404881,Obv,train,839,11,"[403, 488, 442, 527]","[45, 419, 84, 458]"
7,P404881,Obv,train,839,11,"[438, 491, 486, 525]","[80, 422, 128, 456]"
7,P404881,Obv,train,3,191,"[489, 352, 600, 386]","[131, 283, 242, 317]"
7,P404881,Obv,train,358,21,"[647, 349, 704, 389]","[289, 280, 346, 320]"
7,P404881,Obv,train,548,57,"[497, 386, 551, 423]","[139, 317, 193, 354]"
7,P404881,Obv,train,184,104,"[546, 387, 616, 421]","[188, 318, 258, 352]"
7,P404881,Obv,train,24,58,"[610, 387, 695, 425]","[252, 318, 337, 356]"
7,P404881,Obv,train,142,76,"[701, 351, 777, 388]","[343, 282, 419, 319]"
7,P404881,Obv,train,883,170,"[481, 310, 533, 356]","[123, 241, 175, 287]"
7,P404881,Obv,train,85,23,"[530, 317, 626, 354]","[172, 248, 268, 285]"
7,P404881,Obv,train,10,26,"[623, 319, 689, 355]","[265, 250, 331, 286]"
7,P404881,Obv,train,357,134,"[688, 321, 745, 356]","[330, 252, 387, 287]"
7,P404881,Obv,train,737,100,"[446, 421, 519, 459]","[88, 352, 161, 390]"
7,P404881,Obv,train,339,192,"[516, 417, 603, 457]","[158, 348, 245, 388]"
7,P404881,Obv,train,120,49,"[480, 454, 531, 493]","[122, 385, 173, 424]"
7,P404881,Obv,train,120,49,"[530, 455, 583, 493]","[172, 386, 225, 424]"
7,P404881,Obv,train,5,184,"[656, 420, 740, 459]","[298, 351, 382, 390]"
7,P404881,Obv,train,737,100,"[611, 454, 659, 492]","[253, 385, 301, 423]"
7,P404881,Obv,train,498,19,"[755, 454, 809, 492]","[397, 385, 451, 423]"
7,P404881,Obv,train,484,99,"[654, 455, 709, 496]","[296, 386, 351, 427]"
7,P404881,Obv,train,736,77,"[701, 456, 759, 499]","[343, 387, 401, 430]"
7,P404881,Obv,train,839,11,"[402, 524, 441, 557]","[44, 455, 83, 488]"
7,P404881,Obv,train,644,187,"[440, 520, 517, 557]","[82, 451, 159, 488]"
7,P404881,Obv,train,560,121,"[482, 486, 551, 522]","[124, 417, 193, 453]"
