segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
24,P336158,Rev,test,859,1,"[740, 1008, 779, 1059]","[342, 215, 381, 266]"
24,P336158,Rev,test,859,1,"[879, 1013, 921, 1056]","[481, 220, 523, 263]"
24,P336158,Rev,test,380,62,"[544, 1014, 592, 1057]","[146, 221, 194, 264]"
24,P336158,Rev,test,248,5,"[975, 865, 1030, 900]","[577, 72, 632, 107]"
24,P336158,Rev,test,110,4,"[858, 888, 927, 925]","[460, 95, 529, 132]"
24,P336158,Rev,test,14,24,"[773, 1005, 842, 1054]","[375, 212, 444, 261]"
24,P336158,Rev,test,248,5,"[689, 917, 771, 968]","[291, 124, 373, 175]"
24,P336158,Rev,test,248,5,"[692, 878, 774, 922]","[294, 85, 376, 129]"
24,P336158,Rev,test,733,9,"[829, 1010, 883, 1056]","[431, 217, 485, 263]"
24,P336158,Rev,test,112,17,"[704, 969, 750, 1011]","[306, 176, 352, 218]"
24,P336158,Rev,test,839,11,"[1003, 970, 1051, 1015]","[605, 177, 653, 222]"
24,P336158,Rev,test,839,11,"[1007, 1048, 1058, 1095]","[609, 255, 660, 302]"
24,P336158,Rev,test,869,10,"[581, 871, 624, 918]","[183, 78, 226, 125]"
24,P336158,Rev,test,589,18,"[579, 965, 658, 1013]","[181, 172, 260, 220]"
24,P336158,Rev,test,589,18,"[870, 850, 923, 888]","[472, 57, 525, 95]"
24,P336158,Rev,test,498,19,"[586, 1008, 660, 1057]","[188, 215, 262, 264]"
24,P336158,Rev,test,89,108,"[781, 1099, 846, 1139]","[383, 306, 448, 346]"
24,P336158,Rev,test,86,48,"[828, 1056, 894, 1098]","[430, 263, 496, 305]"
24,P336158,Rev,test,14,24,"[478, 1014, 551, 1057]","[80, 221, 153, 264]"
24,P336158,Rev,test,490,30,"[895, 1048, 994, 1089]","[497, 255, 596, 296]"
24,P336158,Rev,test,490,30,"[744, 965, 818, 1009]","[346, 172, 420, 216]"
24,P336158,Rev,test,113,31,"[884, 968, 921, 1006]","[486, 175, 523, 213]"
24,P336158,Rev,test,113,31,"[674, 1051, 708, 1099]","[276, 258, 310, 306]"
24,P336158,Rev,test,89,108,"[970, 1083, 1046, 1129]","[572, 290, 648, 336]"
24,P336158,Rev,test,591,136,"[989, 931, 1051, 973]","[591, 138, 653, 180]"
24,P336158,Rev,test,596,39,"[813, 967, 887, 1010]","[415, 174, 489, 217]"
24,P336158,Rev,test,589,18,"[909, 829, 974, 869]","[511, 36, 576, 76]"
24,P336158,Rev,test,856,111,"[859, 1089, 923, 1140]","[461, 296, 525, 347]"
24,P336158,Rev,test,596,39,"[453, 970, 513, 1022]","[55, 177, 115, 229]"
24,P336158,Rev,test,258,183,"[785, 924, 836, 969]","[387, 131, 438, 176]"
24,P336158,Rev,test,248,5,"[655, 1094, 735, 1138]","[257, 301, 337, 345]"
24,P336158,Rev,test,14,24,"[910, 1087, 975, 1133]","[512, 294, 577, 340]"
24,P336158,Rev,test,260,84,"[649, 842, 713, 881]","[251, 49, 315, 88]"
24,P336158,Rev,test,708,173,"[653, 964, 703, 1009]","[255, 171, 305, 216]"
24,P336158,Rev,test,248,5,"[833, 924, 899, 966]","[435, 131, 501, 173]"
24,P336158,Rev,test,737,100,"[803, 883, 865, 920]","[405, 90, 467, 127]"
24,P336158,Rev,test,737,100,"[917, 883, 982, 929]","[519, 90, 584, 136]"
24,P336158,Rev,test,737,100,"[925, 859, 972, 894]","[527, 66, 574, 101]"
24,P336158,Rev,test,698,37,"[903, 1004, 983, 1054]","[505, 211, 585, 261]"
24,P336158,Rev,test,89,108,"[641, 1008, 712, 1061]","[243, 215, 314, 268]"
24,P336158,Rev,test,856,111,"[736, 1095, 778, 1148]","[338, 302, 380, 355]"
24,P336158,Rev,test,548,57,"[761, 879, 808, 921]","[363, 86, 410, 128]"
24,P336158,Rev,test,464,113,"[778, 1055, 830, 1102]","[380, 262, 432, 309]"
24,P336158,Rev,test,258,183,"[633, 917, 703, 969]","[235, 124, 305, 176]"
24,P336158,Rev,test,560,121,"[617, 875, 703, 921]","[219, 82, 305, 128]"
24,P336158,Rev,test,151,194,"[702, 1059, 743, 1098]","[304, 266, 345, 305]"
24,P336158,Rev,test,24,58,"[923, 969, 1006, 1007]","[525, 176, 608, 214]"
24,P336158,Rev,test,589,18,"[593, 837, 658, 883]","[195, 44, 260, 90]"
24,P336158,Rev,test,731,161,"[714, 841, 813, 883]","[316, 48, 415, 90]"
24,P336158,Rev,test,392,301,"[512, 876, 593, 920]","[114, 83, 195, 127]"
24,P336158,Rev,test,596,39,"[1034, 898, 1077, 940]","[636, 105, 679, 147]"
24,P336158,Rev,test,261,160,"[977, 896, 1039, 934]","[579, 103, 641, 141]"
24,P336158,Rev,test,112,17,"[534, 920, 587, 966]","[136, 127, 189, 173]"
24,P336158,Rev,test,589,18,"[575, 917, 639, 969]","[177, 124, 241, 176]"
24,P336158,Rev,test,266,119,"[506, 969, 591, 1018]","[108, 176, 193, 225]"
24,P336158,Rev,test,380,62,"[699, 1010, 745, 1060]","[301, 217, 347, 267]"
24,P336158,Rev,test,596,39,"[970, 1002, 1025, 1051]","[572, 209, 627, 258]"
24,P336158,Rev,test,113,31,"[1011, 1005, 1052, 1046]","[613, 212, 654, 253]"
24,P336158,Rev,test,112,17,"[568, 1055, 629, 1091]","[170, 262, 231, 298]"
24,P336158,Rev,test,580,87,"[607, 1056, 676, 1099]","[209, 263, 278, 306]"
24,P336158,Rev,test,859,1,"[739, 1058, 788, 1099]","[341, 265, 390, 306]"
