segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
60,P334828,Obv,saa09,737,100,"[753, 495, 819, 554]","[49, 60, 115, 119]"
60,P334828,Obv,saa09,252,80,"[808, 503, 871, 550]","[104, 68, 167, 115]"
60,P334828,Obv,saa09,10,26,"[869, 502, 914, 541]","[165, 67, 210, 106]"
60,P334828,Obv,saa09,298,52,"[1203, 489, 1291, 544]","[499, 54, 587, 109]"
60,P334828,Obv,saa09,358,21,"[1301, 496, 1381, 545]","[597, 61, 677, 110]"
60,P334828,Obv,saa09,552,13,"[750, 552, 803, 597]","[46, 117, 99, 162]"
60,P334828,Obv,saa09,839,11,"[801, 548, 841, 598]","[97, 113, 137, 163]"
60,P334828,Obv,saa09,258,183,"[847, 546, 915, 600]","[143, 111, 211, 165]"
60,P334828,Obv,saa09,142,76,"[1181, 542, 1277, 600]","[477, 107, 573, 165]"
60,P334828,Obv,saa09,24,58,"[1293, 544, 1417, 592]","[589, 109, 713, 157]"
60,P334828,Obv,saa09,5,184,"[741, 590, 787, 642]","[37, 155, 83, 207]"
60,P334828,Obv,saa09,869,10,"[780, 589, 827, 646]","[76, 154, 123, 211]"
60,P334828,Obv,saa09,6,196,"[821, 592, 878, 654]","[117, 157, 174, 219]"
60,P334828,Obv,saa09,869,10,"[868, 593, 916, 648]","[164, 158, 212, 213]"
60,P334828,Obv,saa09,136,156,"[910, 590, 1001, 644]","[206, 155, 297, 209]"
60,P334828,Obv,saa09,560,121,"[1164, 587, 1243, 647]","[460, 152, 539, 212]"
60,P334828,Obv,saa09,561,65,"[1240, 579, 1319, 637]","[536, 144, 615, 202]"
60,P334828,Obv,saa09,839,11,"[1323, 585, 1368, 638]","[619, 150, 664, 203]"
60,P334828,Obv,saa09,589,18,"[1367, 572, 1443, 633]","[663, 137, 739, 198]"
60,P334828,Obv,saa09,552,13,"[737, 633, 778, 685]","[33, 198, 74, 250]"
60,P334828,Obv,saa09,839,11,"[775, 640, 817, 687]","[71, 205, 113, 252]"
60,P334828,Obv,saa09,248,5,"[815, 645, 893, 692]","[111, 210, 189, 257]"
60,P334828,Obv,saa09,663,211,"[887, 635, 1009, 689]","[183, 200, 305, 254]"
60,P334828,Obv,saa09,469,28,"[1007, 640, 1056, 695]","[303, 205, 352, 260]"
60,P334828,Obv,saa09,118,83,"[1194, 624, 1285, 692]","[490, 189, 581, 257]"
60,P334828,Obv,saa09,10,26,"[1148, 638, 1200, 689]","[444, 203, 496, 254]"
60,P334828,Obv,saa09,258,183,"[1269, 636, 1346, 688]","[565, 201, 642, 253]"
60,P334828,Obv,saa09,142,76,"[1338, 630, 1411, 685]","[634, 195, 707, 250]"
60,P334828,Obv,saa09,552,13,"[741, 675, 784, 735]","[37, 240, 80, 300]"
60,P334828,Obv,saa09,839,11,"[785, 684, 818, 739]","[81, 249, 114, 304]"
60,P334828,Obv,saa09,585,112,"[819, 681, 922, 742]","[115, 246, 218, 307]"
60,P334828,Obv,saa09,566,148,"[914, 683, 1006, 738]","[210, 248, 302, 303]"
60,P334828,Obv,saa09,1,2,"[999, 684, 1058, 731]","[295, 249, 354, 296]"
60,P334828,Obv,saa09,599,27,"[1044, 681, 1127, 735]","[340, 246, 423, 300]"
60,P334828,Obv,saa09,358,21,"[1117, 678, 1194, 728]","[413, 243, 490, 293]"
60,P334828,Obv,saa09,859,1,"[1192, 683, 1241, 739]","[488, 248, 537, 304]"
60,P334828,Obv,saa09,297,115,"[1241, 680, 1337, 729]","[537, 245, 633, 294]"
60,P334828,Obv,saa09,172,89,"[1328, 672, 1408, 722]","[624, 237, 704, 287]"
60,P334828,Obv,saa09,248,5,"[833, 728, 922, 778]","[129, 293, 218, 343]"
60,P334828,Obv,saa09,221,176,"[919, 727, 1013, 775]","[215, 292, 309, 340]"
60,P334828,Obv,saa09,731,161,"[1009, 725, 1116, 788]","[305, 290, 412, 353]"
60,P334828,Obv,saa09,552,13,"[1113, 732, 1151, 785]","[409, 297, 447, 350]"
60,P334828,Obv,saa09,839,11,"[1170, 736, 1212, 787]","[466, 301, 508, 352]"
60,P334828,Obv,saa09,469,28,"[1213, 734, 1263, 783]","[509, 299, 559, 348]"
60,P334828,Obv,saa09,502,128,"[1256, 728, 1329, 785]","[552, 293, 625, 350]"
60,P334828,Obv,saa09,10,26,"[1325, 721, 1406, 773]","[621, 286, 702, 338]"
60,P334828,Obv,saa09,589,18,"[878, 767, 944, 820]","[174, 332, 240, 385]"
60,P334828,Obv,saa09,598,155,"[951, 771, 1053, 822]","[247, 336, 349, 387]"
60,P334828,Obv,saa09,731,161,"[1047, 780, 1148, 824]","[343, 345, 444, 389]"
60,P334828,Obv,saa09,552,13,"[1161, 779, 1222, 827]","[457, 344, 518, 392]"
60,P334828,Obv,saa09,839,11,"[1222, 772, 1265, 824]","[518, 337, 561, 389]"
60,P334828,Obv,saa09,578,98,"[1264, 770, 1312, 816]","[560, 335, 608, 381]"
60,P334828,Obv,saa09,690,85,"[1295, 766, 1359, 808]","[591, 331, 655, 373]"
60,P334828,Obv,saa09,552,13,"[1350, 763, 1396, 802]","[646, 328, 692, 367]"
