segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
843,P335646,Obv,saa06,839,11,"[664, 436, 721, 506]","[448, 123, 505, 193]"
843,P335646,Obv,saa06,748,14,"[500, 435, 546, 493]","[284, 122, 330, 180]"
843,P335646,Obv,saa06,748,14,"[312, 485, 359, 539]","[96, 172, 143, 226]"
843,P335646,Obv,saa06,498,19,"[528, 492, 611, 552]","[312, 179, 395, 239]"
843,P335646,Obv,saa06,85,23,"[414, 485, 525, 546]","[198, 172, 309, 233]"
843,P335646,Obv,saa06,596,39,"[432, 422, 498, 492]","[216, 109, 282, 179]"
843,P335646,Obv,saa06,14,24,"[536, 436, 627, 499]","[320, 123, 411, 186]"
843,P335646,Obv,saa06,856,111,"[354, 482, 427, 541]","[138, 169, 211, 228]"
843,P335646,Obv,saa06,745,131,"[389, 424, 443, 493]","[173, 111, 227, 180]"
843,P335646,Obv,saa06,836,147,"[285, 421, 399, 488]","[69, 108, 183, 175]"
843,P335646,Obv,saa06,631,94,"[615, 423, 674, 510]","[399, 110, 458, 197]"
843,P335646,Obv,saa06,110,4,"[271, 489, 319, 534]","[55, 176, 103, 221]"
843,P335646,Obv,saa06,259,195,"[662, 499, 755, 557]","[446, 186, 539, 244]"
