segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
19,P334932,Rev,test,1,2,"[859, 3053, 902, 3093]","[574, 61, 617, 101]"
19,P334932,Rev,test,839,11,"[486, 3109, 516, 3156]","[201, 117, 231, 164]"
19,P334932,Rev,test,839,11,"[555, 3103, 595, 3153]","[270, 111, 310, 161]"
19,P334932,Rev,test,839,11,"[651, 3096, 692, 3152]","[366, 104, 407, 160]"
19,P334932,Rev,test,839,11,"[1104, 3096, 1145, 3141]","[819, 104, 860, 149]"
19,P334932,Rev,test,839,11,"[1138, 3098, 1179, 3144]","[853, 106, 894, 152]"
19,P334932,Rev,test,661,16,"[545, 3154, 592, 3205]","[260, 162, 307, 213]"
19,P334932,Rev,test,589,18,"[689, 3093, 759, 3146]","[404, 101, 474, 154]"
19,P334932,Rev,test,14,24,"[730, 3141, 822, 3197]","[445, 149, 537, 205]"
19,P334932,Rev,test,10,26,"[608, 3061, 677, 3105]","[323, 69, 392, 113]"
19,P334932,Rev,test,10,26,"[754, 3056, 817, 3102]","[469, 64, 532, 110]"
19,P334932,Rev,test,566,148,"[1034, 3056, 1105, 3103]","[749, 64, 820, 111]"
19,P334932,Rev,test,596,39,"[1243, 3144, 1292, 3201]","[958, 152, 1007, 209]"
19,P334932,Rev,test,380,62,"[586, 3149, 675, 3212]","[301, 157, 390, 220]"
19,P334932,Rev,test,142,76,"[588, 3104, 659, 3153]","[303, 112, 374, 161]"
19,P334932,Rev,test,252,80,"[775, 3093, 853, 3139]","[490, 101, 568, 147]"
19,P334932,Rev,test,252,80,"[669, 3148, 746, 3196]","[384, 156, 461, 204]"
19,P334932,Rev,test,252,80,"[944, 3138, 1027, 3188]","[659, 146, 742, 196]"
19,P334932,Rev,test,753,81,"[808, 3051, 867, 3105]","[523, 59, 582, 113]"
19,P334932,Rev,test,631,94,"[848, 3089, 907, 3138]","[563, 97, 622, 146]"
19,P334932,Rev,test,737,100,"[818, 3135, 884, 3191]","[533, 143, 599, 199]"
19,P334932,Rev,test,635,103,"[1073, 3139, 1148, 3187]","[788, 147, 863, 195]"
19,P334932,Rev,test,89,108,"[894, 3095, 985, 3141]","[609, 103, 700, 149]"
19,P334932,Rev,test,89,108,"[879, 3138, 962, 3189]","[594, 146, 677, 197]"
19,P334932,Rev,test,89,108,"[1004, 3138, 1087, 3185]","[719, 146, 802, 193]"
19,P334932,Rev,test,89,108,"[1190, 3148, 1257, 3200]","[905, 156, 972, 208]"
19,P334932,Rev,test,856,111,"[1030, 3091, 1092, 3141]","[745, 99, 807, 149]"
19,P334932,Rev,test,566,148,"[554, 3062, 620, 3106]","[269, 70, 335, 114]"
19,P334932,Rev,test,859,1,"[510, 3061, 557, 3109]","[225, 69, 272, 117]"
19,P334932,Rev,test,495,3,"[456, 3062, 520, 3111]","[171, 70, 235, 119]"
19,P334932,Rev,test,113,31,"[662, 3057, 711, 3103]","[377, 65, 426, 111]"
19,P334932,Rev,test,672,122,"[706, 3056, 758, 3099]","[421, 64, 473, 107]"
19,P334932,Rev,test,145,0,"[893, 3051, 1012, 3101]","[608, 59, 727, 109]"
19,P334932,Rev,test,859,1,"[1004, 3047, 1043, 3100]","[719, 55, 758, 108]"
19,P334932,Rev,test,10,26,"[1098, 3055, 1149, 3103]","[813, 63, 864, 111]"
19,P334932,Rev,test,887,151,"[1144, 3057, 1216, 3115]","[859, 65, 931, 123]"
19,P334932,Rev,test,495,3,"[1201, 3055, 1254, 3114]","[916, 63, 969, 122]"
19,P334932,Rev,test,89,108,"[1177, 3106, 1243, 3148]","[892, 114, 958, 156]"
19,P334932,Rev,test,589,18,"[1237, 3103, 1283, 3150]","[952, 111, 998, 158]"
19,P334932,Rev,test,99,97,"[1149, 3138, 1216, 3201]","[864, 146, 931, 209]"
19,P334932,Rev,test,724,79,"[518, 3209, 600, 3255]","[233, 217, 315, 263]"
19,P334932,Rev,test,708,173,"[839, 3189, 897, 3241]","[554, 197, 612, 249]"
19,P334932,Rev,test,701,185,"[1147, 3190, 1224, 3245]","[862, 198, 939, 253]"
19,P334932,Rev,test,746,55,"[1211, 3193, 1264, 3252]","[926, 201, 979, 260]"
19,P334932,Rev,test,839,11,"[1213, 3246, 1254, 3296]","[928, 254, 969, 304]"
19,P334932,Rev,test,589,18,"[1242, 3243, 1293, 3297]","[957, 251, 1008, 305]"
19,P334932,Rev,test,839,11,"[1209, 3286, 1253, 3344]","[924, 294, 968, 352]"
19,P334932,Rev,test,589,18,"[1246, 3287, 1296, 3342]","[961, 295, 1011, 350]"
