segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1310,P334865,Obv,saa05,663,211,"[387, 212, 452, 255]","[36, 142, 101, 185]"
1310,P334865,Obv,saa05,514,15,"[446, 208, 510, 248]","[95, 138, 159, 178]"
1310,P334865,Obv,saa05,71,193,"[463, 250, 519, 295]","[112, 180, 168, 225]"
1310,P334865,Obv,saa05,839,11,"[515, 249, 539, 292]","[164, 179, 188, 222]"
1310,P334865,Obv,saa05,736,77,"[539, 247, 585, 284]","[188, 177, 234, 214]"
1310,P334865,Obv,saa05,71,193,"[387, 302, 438, 348]","[36, 232, 87, 278]"
1310,P334865,Obv,saa05,248,5,"[439, 292, 498, 340]","[88, 222, 147, 270]"
1310,P334865,Obv,saa05,297,115,"[499, 288, 583, 337]","[148, 218, 232, 267]"
1310,P334865,Obv,saa05,113,31,"[436, 342, 475, 382]","[85, 272, 124, 312]"
1310,P334865,Obv,saa05,380,62,"[471, 339, 540, 384]","[120, 269, 189, 314]"
1310,P334865,Obv,saa05,552,13,"[381, 397, 418, 440]","[30, 327, 67, 370]"
1310,P334865,Obv,saa05,839,11,"[416, 388, 441, 442]","[65, 318, 90, 372]"
1310,P334865,Obv,saa05,298,52,"[439, 383, 488, 431]","[88, 313, 137, 361]"
1310,P334865,Obv,saa05,358,21,"[486, 379, 529, 421]","[135, 309, 178, 351]"
1310,P334865,Obv,saa05,869,10,"[527, 372, 562, 422]","[176, 302, 211, 352]"
1310,P334865,Obv,saa05,112,17,"[555, 370, 603, 415]","[204, 300, 252, 345]"
1310,P334865,Obv,saa05,85,23,"[444, 430, 500, 474]","[93, 360, 149, 404]"
1310,P334865,Obv,saa05,808,38,"[500, 418, 559, 471]","[149, 348, 208, 401]"
1310,P334865,Obv,saa05,544,223,"[383, 434, 448, 483]","[32, 364, 97, 413]"
1310,P334865,Obv,saa05,566,148,"[388, 487, 434, 532]","[37, 417, 83, 462]"
1310,P334865,Obv,saa05,514,15,"[434, 485, 484, 530]","[83, 415, 133, 460]"
1310,P334865,Obv,saa05,553,35,"[480, 474, 533, 525]","[129, 404, 182, 455]"
1310,P334865,Obv,saa05,754,56,"[527, 469, 568, 519]","[176, 399, 217, 449]"
1310,P334865,Obv,saa05,737,100,"[569, 472, 624, 517]","[218, 402, 273, 447]"
1310,P334865,Obv,saa05,580,87,"[431, 527, 497, 569]","[80, 457, 146, 499]"
1310,P334865,Obv,saa05,540,225,"[383, 531, 435, 572]","[32, 461, 84, 502]"
1310,P334865,Obv,saa05,266,119,"[492, 522, 564, 571]","[141, 452, 213, 501]"
1310,P334865,Obv,saa05,113,31,"[562, 526, 609, 559]","[211, 456, 258, 489]"
1310,P334865,Obv,saa05,552,13,"[386, 580, 423, 626]","[35, 510, 72, 556]"
1310,P334865,Obv,saa05,839,11,"[420, 578, 450, 627]","[69, 508, 99, 557]"
1310,P334865,Obv,saa05,10,26,"[447, 575, 498, 626]","[96, 505, 147, 556]"
1310,P334865,Obv,saa05,693,227,"[492, 571, 568, 619]","[141, 501, 217, 549]"
1310,P334865,Obv,saa05,10,26,"[567, 575, 627, 618]","[216, 505, 276, 548]"
1310,P334865,Obv,saa05,726,144,"[382, 622, 460, 674]","[31, 552, 109, 604]"
1310,P334865,Obv,saa05,631,94,"[453, 626, 486, 672]","[102, 556, 135, 602]"
1310,P334865,Obv,saa05,357,134,"[481, 615, 548, 663]","[130, 545, 197, 593]"
1310,P334865,Obv,saa05,136,156,"[597, 603, 663, 654]","[246, 533, 312, 584]"
1310,P334865,Obv,saa05,839,11,"[386, 671, 418, 727]","[35, 601, 67, 657]"
1310,P334865,Obv,saa05,350,25,"[413, 672, 473, 713]","[62, 602, 122, 643]"
1310,P334865,Obv,saa05,839,11,"[474, 672, 503, 723]","[123, 602, 152, 653]"
1310,P334865,Obv,saa05,754,56,"[500, 665, 552, 721]","[149, 595, 201, 651]"
1310,P334865,Obv,saa05,1,2,"[550, 674, 590, 701]","[199, 604, 239, 631]"
1310,P334865,Obv,saa05,599,27,"[425, 251, 466, 298]","[74, 181, 115, 228]"
