segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
654,P335957,Rev,saa06,869,10,"[984, 2321, 1050, 2388]","[559, 519, 625, 586]"
654,P335957,Rev,saa06,839,11,"[899, 2394, 960, 2468]","[474, 592, 535, 666]"
654,P335957,Rev,saa06,839,11,"[717, 2269, 789, 2347]","[292, 467, 364, 545]"
654,P335957,Rev,saa06,748,14,"[591, 2354, 647, 2435]","[166, 552, 222, 633]"
654,P335957,Rev,saa06,748,14,"[584, 2289, 640, 2363]","[159, 487, 215, 561]"
654,P335957,Rev,saa06,748,14,"[603, 2502, 661, 2574]","[178, 700, 236, 772]"
654,P335957,Rev,saa06,748,14,"[681, 2694, 733, 2774]","[256, 892, 308, 972]"
654,P335957,Rev,saa06,748,14,"[578, 2210, 640, 2288]","[153, 408, 215, 486]"
654,P335957,Rev,saa06,748,14,"[583, 2067, 645, 2144]","[158, 265, 220, 342]"
654,P335957,Rev,saa06,748,14,"[583, 2136, 636, 2215]","[158, 334, 211, 413]"
654,P335957,Rev,saa06,748,14,"[598, 2429, 652, 2505]","[173, 627, 227, 703]"
654,P335957,Rev,saa06,748,14,"[1210, 2008, 1264, 2080]","[785, 206, 839, 278]"
654,P335957,Rev,saa06,514,15,"[1067, 2079, 1190, 2153]","[642, 277, 765, 351]"
654,P335957,Rev,saa06,112,17,"[733, 2410, 804, 2479]","[308, 608, 379, 677]"
654,P335957,Rev,saa06,112,17,"[692, 2130, 769, 2187]","[267, 328, 344, 385]"
654,P335957,Rev,saa06,14,24,"[1127, 2524, 1240, 2599]","[702, 722, 815, 797]"
654,P335957,Rev,saa06,14,24,"[762, 2186, 863, 2254]","[337, 384, 438, 452]"
654,P335957,Rev,saa06,10,26,"[835, 2258, 930, 2329]","[410, 456, 505, 527]"
654,P335957,Rev,saa06,10,26,"[998, 2665, 1267, 2730]","[573, 863, 842, 928]"
654,P335957,Rev,saa06,490,30,"[802, 2402, 920, 2469]","[377, 600, 495, 667]"
654,P335957,Rev,saa06,113,31,"[1139, 2022, 1206, 2084]","[714, 220, 781, 282]"
654,P335957,Rev,saa06,808,38,"[655, 2490, 740, 2564]","[230, 688, 315, 762]"
654,P335957,Rev,saa06,808,38,"[739, 2485, 804, 2560]","[314, 683, 379, 758]"
654,P335957,Rev,saa06,596,39,"[775, 2610, 859, 2682]","[350, 808, 434, 880]"
654,P335957,Rev,saa06,98,41,"[591, 2705, 682, 2771]","[166, 903, 257, 969]"
654,P335957,Rev,saa06,724,79,"[940, 2248, 1045, 2324]","[515, 446, 620, 522]"
654,P335957,Rev,saa06,98,41,"[1077, 2379, 1167, 2449]","[652, 577, 742, 647]"
654,P335957,Rev,saa06,514,15,"[1019, 2150, 1133, 2231]","[594, 348, 708, 429]"
654,P335957,Rev,saa06,380,62,"[767, 2266, 843, 2337]","[342, 464, 418, 535]"
654,P335957,Rev,saa06,681,22,"[634, 2065, 733, 2128]","[209, 263, 308, 326]"
654,P335957,Rev,saa06,724,79,"[506, 2438, 612, 2512]","[81, 636, 187, 710]"
654,P335957,Rev,saa06,724,79,"[502, 2510, 614, 2583]","[77, 708, 189, 781]"
654,P335957,Rev,saa06,724,79,"[494, 2071, 595, 2146]","[69, 269, 170, 344]"
654,P335957,Rev,saa06,724,79,"[495, 2002, 592, 2076]","[70, 200, 167, 274]"
654,P335957,Rev,saa06,724,79,"[501, 2360, 605, 2439]","[76, 558, 180, 637]"
654,P335957,Rev,saa06,724,79,"[506, 2292, 595, 2365]","[81, 490, 170, 563]"
654,P335957,Rev,saa06,724,79,"[501, 2705, 588, 2777]","[76, 903, 163, 975]"
654,P335957,Rev,saa06,724,79,"[504, 2146, 597, 2219]","[79, 344, 172, 417]"
654,P335957,Rev,saa06,724,79,"[902, 2329, 979, 2394]","[477, 527, 554, 592]"
654,P335957,Rev,saa06,724,79,"[504, 2217, 599, 2288]","[79, 415, 174, 486]"
654,P335957,Rev,saa06,724,79,"[963, 2387, 1047, 2460]","[538, 585, 622, 658]"
654,P335957,Rev,saa06,164,78,"[662, 2564, 755, 2646]","[237, 762, 330, 844]"
654,P335957,Rev,saa06,252,80,"[735, 2347, 846, 2417]","[310, 545, 421, 615]"
654,P335957,Rev,saa06,252,80,"[846, 2116, 927, 2171]","[421, 314, 502, 369]"
654,P335957,Rev,saa06,252,80,"[1218, 2221, 1297, 2292]","[793, 419, 872, 490]"
654,P335957,Rev,saa06,812,82,"[805, 2471, 898, 2546]","[380, 669, 473, 744]"
654,P335957,Rev,saa06,812,82,"[1161, 2376, 1251, 2449]","[736, 574, 826, 647]"
654,P335957,Rev,saa06,711,86,"[1140, 2225, 1218, 2296]","[715, 423, 793, 494]"
654,P335957,Rev,saa06,737,100,"[643, 2419, 734, 2491]","[218, 617, 309, 689]"
654,P335957,Rev,saa06,737,100,"[761, 2117, 848, 2183]","[336, 315, 423, 381]"
654,P335957,Rev,saa06,856,111,"[1124, 2147, 1201, 2226]","[699, 345, 776, 424]"
654,P335957,Rev,saa06,223,116,"[626, 2631, 754, 2696]","[201, 829, 329, 894]"
654,P335957,Rev,saa06,672,122,"[636, 2278, 734, 2350]","[211, 476, 309, 548]"
654,P335957,Rev,saa06,254,222,"[968, 2586, 1205, 2668]","[543, 784, 780, 866]"
654,P335957,Rev,saa06,496,126,"[739, 2688, 836, 2755]","[314, 886, 411, 953]"
654,P335957,Rev,saa06,92,140,"[640, 2346, 735, 2419]","[215, 544, 310, 617]"
654,P335957,Rev,saa06,92,140,"[929, 2103, 1022, 2164]","[504, 301, 597, 362]"
654,P335957,Rev,saa06,708,173,"[634, 2133, 695, 2205]","[209, 331, 270, 403]"
654,P335957,Rev,saa06,724,79,"[503, 2574, 601, 2652]","[78, 772, 176, 850]"
654,P335957,Rev,saa06,20,205,"[503, 2638, 632, 2713]","[78, 836, 207, 911]"
654,P335957,Rev,saa06,748,14,"[583, 1998, 629, 2062]","[158, 196, 204, 260]"
654,P335957,Rev,saa06,112,17,"[723, 2046, 791, 2116]","[298, 244, 366, 314]"
654,P335957,Rev,saa06,636,174,"[787, 2038, 851, 2110]","[362, 236, 426, 308]"
654,P335957,Rev,saa06,222,215,"[625, 1974, 749, 2064]","[200, 172, 324, 262]"
654,P335957,Rev,saa06,10,26,"[751, 1974, 833, 2040]","[326, 172, 408, 238]"
654,P335957,Rev,saa06,184,104,"[1199, 2072, 1307, 2146]","[774, 270, 882, 344]"
654,P335957,Rev,saa06,140,110,"[635, 2200, 763, 2270]","[210, 398, 338, 468]"
654,P335957,Rev,saa06,839,11,"[871, 2170, 933, 2254]","[446, 368, 508, 452]"
654,P335957,Rev,saa06,589,18,"[927, 2164, 1031, 2244]","[502, 362, 606, 442]"
