segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
25,P336158,Obv,test,248,5,"[602, 107, 671, 141]","[198, 44, 267, 78]"
25,P336158,Obv,test,596,39,"[773, 104, 823, 148]","[369, 41, 419, 85]"
25,P336158,Obv,test,553,35,"[706, 143, 778, 181]","[302, 80, 374, 118]"
25,P336158,Obv,test,553,35,"[775, 147, 838, 184]","[371, 84, 434, 121]"
25,P336158,Obv,test,754,56,"[831, 152, 878, 185]","[427, 89, 474, 122]"
25,P336158,Obv,test,736,77,"[672, 110, 736, 141]","[268, 47, 332, 78]"
25,P336158,Obv,test,437,165,"[733, 108, 775, 141]","[329, 45, 371, 78]"
25,P336158,Obv,test,808,38,"[824, 114, 877, 151]","[420, 51, 473, 88]"
25,P336158,Obv,test,596,39,"[874, 119, 919, 150]","[470, 56, 515, 87]"
25,P336158,Obv,test,252,80,"[606, 146, 646, 178]","[202, 83, 242, 115]"
25,P336158,Obv,test,438,307,"[643, 144, 708, 183]","[239, 81, 304, 120]"
25,P336158,Obv,test,1,2,"[876, 153, 898, 181]","[472, 90, 494, 118]"
25,P336158,Obv,test,869,10,"[992, 152, 1019, 187]","[588, 89, 615, 124]"
25,P336158,Obv,test,437,165,"[894, 151, 922, 182]","[490, 88, 518, 119]"
25,P336158,Obv,test,118,83,"[923, 147, 989, 185]","[519, 84, 585, 122]"
25,P336158,Obv,test,112,17,"[592, 184, 636, 217]","[188, 121, 232, 154]"
25,P336158,Obv,test,589,18,"[637, 183, 696, 223]","[233, 120, 292, 160]"
25,P336158,Obv,test,859,1,"[696, 181, 734, 223]","[292, 118, 330, 160]"
25,P336158,Obv,test,809,351,"[732, 183, 782, 221]","[328, 120, 378, 158]"
25,P336158,Obv,test,121,259,"[781, 186, 817, 220]","[377, 123, 413, 157]"
25,P336158,Obv,test,813,353,"[815, 183, 868, 225]","[411, 120, 464, 162]"
25,P336158,Obv,test,754,56,"[866, 186, 917, 225]","[462, 123, 513, 162]"
25,P336158,Obv,test,809,351,"[915, 190, 965, 229]","[511, 127, 561, 166]"
25,P336158,Obv,test,172,89,"[961, 189, 1002, 219]","[557, 126, 598, 156]"
25,P336158,Obv,test,754,56,"[1029, 189, 1077, 224]","[625, 126, 673, 161]"
25,P336158,Obv,test,157,266,"[994, 187, 1029, 226]","[590, 124, 625, 163]"
25,P336158,Obv,test,490,30,"[668, 226, 743, 260]","[264, 163, 339, 197]"
25,P336158,Obv,test,24,58,"[747, 222, 828, 261]","[343, 159, 424, 198]"
25,P336158,Obv,test,812,82,"[825, 224, 880, 260]","[421, 161, 476, 197]"
25,P336158,Obv,test,839,11,"[879, 226, 912, 264]","[475, 163, 508, 201]"
25,P336158,Obv,test,737,100,"[907, 223, 961, 263]","[503, 160, 557, 200]"
25,P336158,Obv,test,91,129,"[960, 225, 1027, 263]","[556, 162, 623, 200]"
25,P336158,Obv,test,631,94,"[1022, 216, 1052, 266]","[618, 153, 648, 203]"
25,P336158,Obv,test,498,19,"[1047, 215, 1086, 263]","[643, 152, 682, 200]"
25,P336158,Obv,test,812,82,"[756, 264, 811, 302]","[352, 201, 407, 239]"
25,P336158,Obv,test,869,10,"[896, 265, 926, 297]","[492, 202, 522, 234]"
25,P336158,Obv,test,661,16,"[919, 267, 944, 300]","[515, 204, 540, 237]"
25,P336158,Obv,test,24,58,"[941, 266, 1027, 301]","[537, 203, 623, 238]"
25,P336158,Obv,test,869,10,"[1032, 265, 1077, 303]","[628, 202, 673, 240]"
25,P336158,Obv,test,248,5,"[776, 300, 854, 341]","[372, 237, 450, 278]"
25,P336158,Obv,test,631,94,"[841, 303, 880, 340]","[437, 240, 476, 277]"
25,P336158,Obv,test,474,159,"[880, 299, 937, 339]","[476, 236, 533, 276]"
25,P336158,Obv,test,1,2,"[934, 305, 960, 334]","[530, 242, 556, 271]"
25,P336158,Obv,test,259,195,"[959, 299, 1020, 341]","[555, 236, 616, 278]"
25,P336158,Obv,test,142,76,"[1016, 305, 1069, 336]","[612, 242, 665, 273]"
25,P336158,Obv,test,552,13,"[801, 338, 850, 384]","[397, 275, 446, 321]"
