segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1469,P335940,Rev,saa06,859,1,"[509, 1627, 554, 1684]","[201, 117, 246, 174]"
1469,P335940,Rev,saa06,580,87,"[693, 1633, 783, 1692]","[385, 123, 475, 182]"
1469,P335940,Rev,saa06,1,2,"[735, 2451, 860, 2497]","[427, 941, 552, 987]"
1469,P335940,Rev,saa06,869,10,"[500, 1684, 557, 1743]","[192, 174, 249, 233]"
1469,P335940,Rev,saa06,839,11,"[481, 1885, 539, 1947]","[173, 375, 231, 437]"
1469,P335940,Rev,saa06,839,11,"[694, 2246, 746, 2314]","[386, 736, 438, 804]"
1469,P335940,Rev,saa06,839,11,"[749, 2244, 808, 2318]","[441, 734, 500, 808]"
1469,P335940,Rev,saa06,839,11,"[726, 1586, 770, 1643]","[418, 76, 462, 133]"
1469,P335940,Rev,saa06,839,11,"[724, 1813, 774, 1888]","[416, 303, 466, 378]"
1469,P335940,Rev,saa06,839,11,"[776, 1812, 822, 1880]","[468, 302, 514, 370]"
1469,P335940,Rev,saa06,552,13,"[513, 1740, 588, 1806]","[205, 230, 280, 296]"
1469,P335940,Rev,saa06,748,14,"[415, 2063, 465, 2132]","[107, 553, 157, 622]"
1469,P335940,Rev,saa06,748,14,"[413, 2127, 469, 2196]","[105, 617, 161, 686]"
1469,P335940,Rev,saa06,748,14,"[418, 2004, 465, 2068]","[110, 494, 157, 558]"
1469,P335940,Rev,saa06,748,14,"[421, 1885, 473, 1947]","[113, 375, 165, 437]"
1469,P335940,Rev,saa06,748,14,"[424, 1827, 468, 1887]","[116, 317, 160, 377]"
1469,P335940,Rev,saa06,748,14,"[403, 1947, 473, 2009]","[95, 437, 165, 499]"
1469,P335940,Rev,saa06,748,14,"[635, 2399, 698, 2451]","[327, 889, 390, 941]"
1469,P335940,Rev,saa06,748,14,"[417, 2191, 460, 2249]","[109, 681, 152, 739]"
1469,P335940,Rev,saa06,112,17,"[585, 1880, 779, 1942]","[277, 370, 471, 432]"
1469,P335940,Rev,saa06,14,24,"[605, 2122, 726, 2189]","[297, 612, 418, 679]"
1469,P335940,Rev,saa06,10,26,"[458, 1827, 521, 1884]","[150, 317, 213, 374]"
1469,P335940,Rev,saa06,10,26,"[512, 1579, 579, 1630]","[204, 69, 271, 120]"
1469,P335940,Rev,saa06,10,26,"[461, 2124, 530, 2191]","[153, 614, 222, 681]"
1469,P335940,Rev,saa06,10,26,"[552, 1631, 638, 1682]","[244, 121, 330, 172]"
1469,P335940,Rev,saa06,10,26,"[468, 2063, 536, 2123]","[160, 553, 228, 613]"
1469,P335940,Rev,saa06,10,26,"[720, 1990, 802, 2054]","[412, 480, 494, 544]"
1469,P335940,Rev,saa06,641,32,"[596, 1995, 725, 2061]","[288, 485, 417, 551]"
1469,P335940,Rev,saa06,809,351,"[572, 1817, 641, 1886]","[264, 307, 333, 376]"
1469,P335940,Rev,saa06,596,39,"[564, 2401, 644, 2453]","[256, 891, 336, 943]"
1469,P335940,Rev,saa06,9,40,"[666, 1581, 732, 1634]","[358, 71, 424, 124]"
1469,P335940,Rev,saa06,511,42,"[650, 1685, 755, 1749]","[342, 175, 447, 239]"
1469,P335940,Rev,saa06,511,42,"[586, 2248, 692, 2310]","[278, 738, 384, 800]"
